Device: DAQ1
Serial Number: 2135CBB
Channel Count: 8
Sample Count: 6392
Start Time: 7/5/2023 3:32:31 PM
Scan Rate: 1
Sample,Date/Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
77,7/5/2023 3:33:48 PM,242.490,598.098,266.949,507.442,135.092,129.935,114.683,320.199
78,7/5/2023 3:33:49 PM,246.148,599.317,266.992,508.017,135.121,129.950,114.668,320.242
79,7/5/2023 3:33:50 PM,245.569,600.698,267.015,508.796,134.960,130.037,114.712,320.213
80,7/5/2023 3:33:51 PM,244.035,601.477,266.922,509.154,134.739,130.125,114.959,320.141
81,7/5/2023 3:33:52 PM,241.492,602.893,266.994,509.854,134.695,130.096,115.060,320.242
82,7/5/2023 3:33:53 PM,244.520,603.565,266.980,510.092,134.821,130.090,115.098,320.164
83,7/5/2023 3:33:54 PM,245.019,604.995,267.082,510.779,134.762,130.060,115.054,320.149
84,7/5/2023 3:33:55 PM,248.497,605.514,267.067,511.031,134.830,130.054,114.990,320.129
85,7/5/2023 3:33:56 PM,245.856,606.593,267.052,511.605,134.712,129.981,114.975,320.186
86,7/5/2023 3:33:57 PM,244.990,607.659,267.096,512.054,134.574,129.857,114.809,320.052
87,7/5/2023 3:33:58 PM,242.404,608.206,267.067,512.264,133.971,129.887,114.838,320.137
88,7/5/2023 3:33:59 PM,246.443,609.187,267.067,512.726,134.045,130.048,115.027,320.094
89,7/5/2023 3:34:00 PM,246.722,609.762,267.067,512.936,134.353,130.180,115.013,320.066
90,7/5/2023 3:34:01 PM,244.103,610.696,267.104,513.322,134.538,130.188,115.021,320.089
91,7/5/2023 3:34:02 PM,245.212,611.532,267.142,513.820,134.597,130.173,115.006,320.074
92,7/5/2023 3:34:03 PM,244.052,612.135,267.113,513.974,134.911,130.077,115.100,320.009
93,7/5/2023 3:34:04 PM,245.412,612.957,267.121,514.430,134.846,130.129,115.050,320.031
94,7/5/2023 3:34:05 PM,247.877,613.293,267.121,514.626,135.293,130.033,115.085,320.052
95,7/5/2023 3:34:06 PM,243.172,614.031,267.085,515.068,135.537,129.924,114.992,320.074
96,7/5/2023 3:34:07 PM,248.545,614.691,267.114,515.447,135.514,130.019,115.100,320.037
97,7/5/2023 3:34:08 PM,245.435,615.013,267.187,515.615,135.161,130.019,115.042,320.052
98,7/5/2023 3:34:09 PM,245.405,615.715,267.100,515.839,134.853,129.989,115.143,320.009
99,7/5/2023 3:34:10 PM,242.217,616.024,267.144,515.937,135.293,130.092,114.998,320.080
100,7/5/2023 3:34:11 PM,247.217,616.774,267.150,516.377,136.461,129.981,114.859,320.172
101,7/5/2023 3:34:12 PM,245.506,617.117,267.171,516.691,137.579,129.937,114.772,320.158
102,7/5/2023 3:34:13 PM,247.766,617.468,267.156,516.901,139.434,129.922,114.845,320.215
103,7/5/2023 3:34:14 PM,245.233,617.965,267.133,517.131,139.499,130.046,114.807,320.149
104,7/5/2023 3:34:15 PM,250.089,618.246,267.191,517.397,139.455,130.090,114.996,320.149
105,7/5/2023 3:34:16 PM,248.432,618.948,267.279,517.767,139.770,130.096,114.973,320.056
106,7/5/2023 3:34:17 PM,250.549,619.305,267.227,517.949,139.932,130.132,114.979,320.076
107,7/5/2023 3:34:18 PM,246.488,619.824,267.256,518.186,140.160,130.146,114.979,320.148
108,7/5/2023 3:34:19 PM,245.900,620.526,267.271,518.327,140.896,130.161,115.009,320.105
109,7/5/2023 3:34:20 PM,247.873,620.828,267.233,518.431,141.339,130.117,115.183,320.062
110,7/5/2023 3:34:21 PM,248.774,621.367,267.298,518.913,141.250,130.264,115.154,320.134
111,7/5/2023 3:34:22 PM,246.823,621.521,267.327,519.080,140.896,130.264,115.444,320.090
112,7/5/2023 3:34:23 PM,248.950,622.013,267.341,519.402,140.587,130.337,115.503,320.076
113,7/5/2023 3:34:24 PM,245.244,622.595,267.304,519.632,139.953,130.278,115.372,320.119
114,7/5/2023 3:34:25 PM,244.457,622.896,267.354,519.694,139.320,130.176,115.125,320.034
115,7/5/2023 3:34:26 PM,245.653,623.338,267.389,519.910,138.841,130.153,115.146,319.968
116,7/5/2023 3:34:27 PM,250.778,623.568,267.439,520.084,138.140,130.276,115.210,320.060
117,7/5/2023 3:34:28 PM,248.843,624.116,267.424,520.336,137.751,130.153,115.305,319.940
118,7/5/2023 3:34:29 PM,250.154,624.741,267.474,520.580,137.354,130.182,115.262,319.911
119,7/5/2023 3:34:30 PM,244.543,624.875,267.439,520.896,137.104,130.079,115.117,319.883
120,7/5/2023 3:34:31 PM,253.589,625.001,267.366,521.820,137.148,130.035,114.884,319.883
121,7/5/2023 3:34:32 PM,247.318,624.847,267.366,523.107,137.384,129.918,114.768,319.968
122,7/5/2023 3:34:33 PM,246.693,623.870,267.445,526.513,136.531,130.094,114.797,319.896
123,7/5/2023 3:34:34 PM,245.196,622.970,267.504,527.968,135.149,130.270,115.000,320.025
124,7/5/2023 3:34:35 PM,246.370,622.690,267.460,529.688,134.803,130.496,115.210,319.988
125,7/5/2023 3:34:36 PM,250.886,622.872,267.373,528.751,135.178,130.343,115.189,319.954
126,7/5/2023 3:34:37 PM,244.191,623.259,267.526,527.822,135.583,130.337,115.038,320.019
127,7/5/2023 3:34:38 PM,251.267,624.670,267.387,525.618,135.598,130.308,115.081,319.976
128,7/5/2023 3:34:39 PM,247.377,625.704,267.512,524.870,135.627,130.132,114.965,319.991
129,7/5/2023 3:34:40 PM,247.978,627.798,267.439,523.065,135.789,130.264,114.921,319.904
130,7/5/2023 3:34:41 PM,249.400,628.473,267.395,521.232,136.774,130.176,115.023,319.976
131,7/5/2023 3:34:42 PM,249.943,628.107,267.468,520.406,138.201,130.132,115.052,320.062
132,7/5/2023 3:34:43 PM,-109992096.000,627.581,267.564,519.001,138.525,130.249,115.009,319.962
133,7/5/2023 3:34:44 PM,245.198,627.806,267.505,518.231,138.672,130.234,115.067,319.962
134,7/5/2023 3:34:45 PM,248.083,629.051,267.485,516.727,139.594,130.067,114.813,320.042
135,7/5/2023 3:34:46 PM,242.070,630.479,267.537,515.699,141.031,129.943,114.502,320.035
136,7/5/2023 3:34:47 PM,245.420,631.168,267.493,515.349,140.928,129.811,114.444,319.978
137,7/5/2023 3:34:48 PM,245.223,632.076,267.516,515.105,140.560,129.811,114.386,319.892
138,7/5/2023 3:34:49 PM,246.207,632.414,267.530,515.301,139.934,129.790,114.467,319.958
139,7/5/2023 3:34:50 PM,245.062,632.470,267.545,515.917,139.610,129.820,114.452,319.857
140,7/5/2023 3:34:51 PM,247.404,632.548,267.495,516.191,139.413,129.799,114.548,319.909
141,7/5/2023 3:34:52 PM,245.628,632.576,267.539,516.373,139.244,129.880,114.629,319.831
142,7/5/2023 3:34:53 PM,246.773,632.787,267.582,516.555,138.641,129.895,114.629,319.803
143,7/5/2023 3:34:54 PM,247.969,632.922,267.533,516.619,138.670,129.763,114.527,319.874
144,7/5/2023 3:34:55 PM,245.005,633.133,267.460,516.633,138.649,129.728,114.376,319.825
145,7/5/2023 3:34:56 PM,249.318,633.288,267.561,516.633,138.355,129.757,114.448,319.753
146,7/5/2023 3:34:57 PM,247.875,633.605,267.555,516.753,138.222,129.669,114.434,319.711
147,7/5/2023 3:34:58 PM,249.209,633.943,267.497,516.781,138.031,129.684,114.463,319.739
148,7/5/2023 3:34:59 PM,248.300,633.999,267.512,516.781,137.890,129.675,114.454,319.716
149,7/5/2023 3:35:00 PM,248.690,634.373,267.549,516.845,138.052,129.617,114.338,319.874
150,7/5/2023 3:35:01 PM,248.053,634.507,267.543,516.797,138.155,129.558,114.411,319.831
151,7/5/2023 3:35:02 PM,249.827,634.789,267.630,516.810,137.985,129.594,114.446,319.809
152,7/5/2023 3:35:03 PM,247.334,635.056,267.528,516.867,137.661,129.682,114.504,319.809
153,7/5/2023 3:35:04 PM,249.059,635.317,267.507,516.889,137.301,129.690,114.396,319.731
154,7/5/2023 3:35:05 PM,244.973,635.705,267.530,516.785,137.190,129.638,114.519,319.737
155,7/5/2023 3:35:06 PM,247.351,635.902,267.559,516.798,137.093,129.512,114.438,319.715
156,7/5/2023 3:35:07 PM,250.729,636.204,267.624,516.763,136.814,129.629,114.481,319.715
157,7/5/2023 3:35:08 PM,250.964,636.570,267.580,516.847,137.093,129.659,114.554,319.772
158,7/5/2023 3:35:09 PM,250.304,636.711,267.667,516.749,136.976,129.556,114.394,319.815
159,7/5/2023 3:35:10 PM,250.340,637.026,267.688,516.755,136.638,129.439,114.365,319.715
160,7/5/2023 3:35:11 PM,250.800,637.272,267.680,516.859,136.276,129.489,114.430,319.792
161,7/5/2023 3:35:12 PM,246.102,637.477,267.717,516.755,136.188,129.562,114.488,319.707
162,7/5/2023 3:35:13 PM,248.684,637.688,267.674,516.881,136.247,129.430,114.473,319.764
163,7/5/2023 3:35:14 PM,246.974,638.031,267.738,516.859,136.033,129.627,114.552,319.784
164,7/5/2023 3:35:15 PM,247.728,638.305,267.628,516.823,135.930,129.525,114.479,319.784
165,7/5/2023 3:35:16 PM,247.743,638.432,267.759,516.823,135.606,129.554,114.436,319.799
166,7/5/2023 3:35:17 PM,245.630,638.769,267.642,516.781,135.651,129.554,114.508,319.756
167,7/5/2023 3:35:18 PM,247.787,638.868,267.744,516.935,136.003,129.583,114.581,319.841
168,7/5/2023 3:35:19 PM,249.766,639.079,267.730,517.033,136.150,129.466,114.334,319.855
169,7/5/2023 3:35:20 PM,249.678,639.333,267.788,516.977,136.062,129.408,114.334,319.841
170,7/5/2023 3:35:21 PM,250.719,639.445,267.832,517.103,135.900,129.290,114.334,319.841
171,7/5/2023 3:35:22 PM,251.194,639.648,267.852,517.053,135.936,129.458,114.442,319.819
172,7/5/2023 3:35:23 PM,250.022,639.888,267.780,517.025,136.186,129.472,114.399,319.876
173,7/5/2023 3:35:24 PM,251.970,640.296,267.794,517.081,136.089,129.435,114.434,319.840
174,7/5/2023 3:35:25 PM,250.066,640.535,267.823,517.067,135.795,129.552,114.521,319.896
175,7/5/2023 3:35:26 PM,249.582,640.676,267.852,517.081,135.714,129.456,114.484,319.789
176,7/5/2023 3:35:27 PM,250.432,640.888,267.809,517.067,135.655,129.514,114.368,319.888
177,7/5/2023 3:35:28 PM,248.512,641.099,267.751,517.053,136.052,129.514,114.426,319.746
178,7/5/2023 3:35:29 PM,252.357,641.274,267.800,517.227,136.169,129.426,114.411,319.874
179,7/5/2023 3:35:30 PM,247.404,641.415,267.859,517.297,136.331,129.368,114.440,319.916
180,7/5/2023 3:35:31 PM,250.386,641.576,267.850,517.401,136.184,129.382,114.498,319.874
181,7/5/2023 3:35:32 PM,252.627,641.857,267.879,517.289,135.913,129.508,114.477,319.911
182,7/5/2023 3:35:33 PM,245.972,641.885,267.894,517.191,135.751,129.479,114.608,319.811
183,7/5/2023 3:35:34 PM,249.800,642.139,267.938,517.121,135.657,129.428,114.428,319.876
184,7/5/2023 3:35:35 PM,249.865,642.314,267.856,517.169,135.084,129.487,114.529,319.904
185,7/5/2023 3:35:36 PM,252.259,642.588,267.906,517.175,135.019,129.437,114.654,319.955
186,7/5/2023 3:35:37 PM,252.259,642.799,267.863,517.175,134.886,129.349,114.407,319.913
187,7/5/2023 3:35:38 PM,250.815,642.833,267.942,517.195,135.224,129.290,114.378,319.870
188,7/5/2023 3:35:39 PM,249.057,643.016,267.913,517.237,135.166,129.334,114.392,319.841
189,7/5/2023 3:35:40 PM,250.991,643.087,267.913,517.223,134.695,129.554,114.610,319.841
190,7/5/2023 3:35:41 PM,250.112,643.439,267.985,517.223,134.504,129.700,114.596,319.913
191,7/5/2023 3:35:42 PM,247.752,643.537,267.971,517.363,133.476,129.700,114.828,319.898
192,7/5/2023 3:35:43 PM,250.968,643.671,267.846,517.369,133.095,129.935,115.075,319.870
193,7/5/2023 3:35:44 PM,250.485,643.825,267.905,517.467,132.317,130.155,115.133,320.027
194,7/5/2023 3:35:45 PM,250.690,643.868,267.963,517.495,133.051,130.111,115.017,320.013
195,7/5/2023 3:35:46 PM,247.825,644.073,267.956,517.573,134.167,129.891,114.959,320.084
196,7/5/2023 3:35:47 PM,252.748,644.129,267.927,517.629,136.482,129.958,114.778,320.164
197,7/5/2023 3:35:48 PM,247.819,644.306,267.906,517.623,137.203,129.929,114.749,320.149
198,7/5/2023 3:35:49 PM,249.557,644.582,267.886,517.757,136.453,129.987,114.851,320.135
199,7/5/2023 3:35:50 PM,252.150,644.540,267.915,517.827,135.747,130.324,115.098,320.063
200,7/5/2023 3:35:51 PM,251.514,644.745,267.952,517.933,136.320,130.207,115.098,320.149
201,7/5/2023 3:35:52 PM,251.001,644.801,268.025,517.961,136.564,130.186,114.975,320.101
202,7/5/2023 3:35:53 PM,250.307,644.894,267.931,518.039,136.711,130.010,115.121,320.043
203,7/5/2023 3:35:54 PM,252.620,645.021,267.975,518.151,137.064,129.981,115.033,320.030
204,7/5/2023 3:35:55 PM,249.084,645.127,267.939,518.145,137.035,130.054,115.048,319.958
205,7/5/2023 3:35:56 PM,251.985,645.071,267.969,518.327,136.940,129.931,115.143,320.094
206,7/5/2023 3:35:57 PM,253.214,645.240,268.012,518.411,137.514,129.857,114.751,320.080
207,7/5/2023 3:35:58 PM,250.880,645.305,267.977,518.349,137.587,129.725,114.751,319.995
208,7/5/2023 3:35:59 PM,253.626,645.355,267.985,518.455,137.440,129.638,114.809,320.009
209,7/5/2023 3:36:00 PM,256.135,645.504,267.964,518.532,137.287,129.763,114.730,319.974
210,7/5/2023 3:36:01 PM,251.213,645.526,267.915,518.512,137.207,129.786,114.826,319.996
211,7/5/2023 3:36:02 PM,249.396,645.554,267.900,518.610,136.913,129.815,115.058,320.039
212,7/5/2023 3:36:03 PM,246.858,645.681,267.987,518.708,136.971,129.830,115.058,320.039
213,7/5/2023 3:36:04 PM,245.963,645.836,268.002,518.834,137.148,129.830,114.753,320.025
214,7/5/2023 3:36:05 PM,246.133,645.900,267.996,518.786,137.053,129.531,114.732,320.090
215,7/5/2023 3:36:06 PM,248.254,646.035,268.047,518.906,137.266,129.566,114.622,320.054
216,7/5/2023 3:36:07 PM,244.946,646.029,268.012,518.914,137.154,129.426,114.556,320.160
217,7/5/2023 3:36:08 PM,240.448,645.973,268.070,519.012,136.831,129.514,114.483,320.017
218,7/5/2023 3:36:09 PM,241.036,645.902,268.012,519.054,137.404,129.441,114.483,320.031
219,7/5/2023 3:36:10 PM,243.263,646.105,268.047,519.172,137.676,129.345,114.330,320.080
220,7/5/2023 3:36:11 PM,241.946,646.126,268.025,519.290,137.314,129.351,114.307,320.144
221,7/5/2023 3:36:12 PM,243.989,646.154,268.068,519.402,137.144,129.401,114.313,320.164
222,7/5/2023 3:36:13 PM,244.606,646.309,268.025,519.444,137.100,129.430,114.372,320.093
223,7/5/2023 3:36:14 PM,244.121,646.309,268.083,519.542,136.688,129.357,114.401,320.078
224,7/5/2023 3:36:15 PM,245.531,646.337,268.039,519.640,136.327,129.217,114.436,320.127
225,7/5/2023 3:36:16 PM,242.011,646.569,268.002,519.590,136.239,129.290,114.291,320.027
226,7/5/2023 3:36:17 PM,242.165,646.617,268.023,519.554,136.165,129.232,114.334,320.098
227,7/5/2023 3:36:18 PM,246.739,646.707,268.131,519.616,135.871,129.261,114.247,320.113
228,7/5/2023 3:36:19 PM,243.206,646.798,267.991,519.664,135.533,129.364,114.450,320.141
229,7/5/2023 3:36:20 PM,242.780,646.967,268.195,519.636,135.371,129.320,114.407,320.027
230,7/5/2023 3:36:21 PM,244.749,647.066,268.122,519.706,134.975,129.349,114.610,320.042
231,7/5/2023 3:36:22 PM,241.074,647.165,268.166,519.678,134.996,129.370,114.602,320.105
232,7/5/2023 3:36:23 PM,241.486,647.292,268.137,519.832,134.981,129.311,114.529,320.148
233,7/5/2023 3:36:24 PM,246.129,647.348,268.108,519.804,135.231,129.238,114.311,320.205
234,7/5/2023 3:36:25 PM,244.103,647.475,268.079,520.028,135.025,129.311,114.428,320.220
235,7/5/2023 3:36:26 PM,243.345,647.565,268.158,520.104,134.805,129.297,114.471,320.262
236,7/5/2023 3:36:27 PM,244.667,647.537,268.099,520.202,134.849,129.267,114.384,320.119
237,7/5/2023 3:36:28 PM,240.492,647.706,268.158,520.356,134.870,129.230,114.318,320.111
238,7/5/2023 3:36:29 PM,245.798,647.706,268.085,520.272,133.907,129.104,114.295,320.117
239,7/5/2023 3:36:30 PM,244.505,647.791,268.187,520.412,133.701,129.119,114.295,320.203
240,7/5/2023 3:36:31 PM,245.313,647.819,268.187,520.538,133.187,129.265,114.484,320.246
241,7/5/2023 3:36:32 PM,242.139,647.833,268.128,520.664,132.797,129.491,114.606,320.281
242,7/5/2023 3:36:33 PM,241.022,647.932,268.099,520.706,131.705,129.690,114.905,320.346
243,7/5/2023 3:36:34 PM,239.109,648.002,268.230,520.706,131.104,130.232,115.428,320.274
244,7/5/2023 3:36:35 PM,239.845,648.031,268.128,520.860,130.913,130.393,115.341,320.303
245,7/5/2023 3:36:36 PM,242.316,648.016,268.128,520.832,131.031,130.188,115.253,320.289
246,7/5/2023 3:36:37 PM,241.154,648.073,268.158,520.958,131.163,130.159,115.239,320.174
247,7/5/2023 3:36:38 PM,243.021,648.115,268.158,521.056,132.051,129.992,114.942,320.254
248,7/5/2023 3:36:39 PM,240.807,648.234,268.178,521.146,132.411,129.824,114.965,320.262
249,7/5/2023 3:36:40 PM,243.278,648.347,268.149,521.188,132.353,129.897,115.009,320.262
250,7/5/2023 3:36:41 PM,240.145,648.290,268.193,521.216,133.072,129.956,115.154,320.333
251,7/5/2023 3:36:42 PM,242.690,648.347,268.207,521.272,133.286,129.847,115.060,320.299
252,7/5/2023 3:36:43 PM,244.732,648.375,268.164,521.328,133.344,129.818,114.872,320.256
253,7/5/2023 3:36:44 PM,245.907,648.417,268.193,521.384,133.300,129.774,114.973,320.313
254,7/5/2023 3:36:45 PM,240.822,648.431,268.164,521.608,133.388,129.700,115.089,320.299
255,7/5/2023 3:36:46 PM,241.557,648.488,268.251,521.622,133.623,129.788,115.104,320.284
256,7/5/2023 3:36:47 PM,241.396,648.516,268.106,521.720,133.741,129.744,115.017,320.313
257,7/5/2023 3:36:48 PM,241.499,648.615,268.309,521.860,133.799,129.686,115.060,320.199
258,7/5/2023 3:36:49 PM,241.360,648.623,268.245,521.952,133.823,129.636,115.127,320.279
259,7/5/2023 3:36:50 PM,242.331,648.735,268.202,522.105,133.999,129.562,115.069,320.236
260,7/5/2023 3:36:51 PM,243.124,648.750,268.172,522.189,133.955,129.621,114.996,320.321
261,7/5/2023 3:36:52 PM,245.240,648.848,268.230,522.189,133.948,129.703,115.062,320.215
262,7/5/2023 3:36:53 PM,242.845,648.989,268.172,522.217,134.418,129.585,115.106,320.243
263,7/5/2023 3:36:54 PM,238.675,649.026,268.210,522.379,134.683,129.644,115.062,320.215
264,7/5/2023 3:36:55 PM,239.184,649.090,268.087,522.541,134.676,129.623,115.100,320.194
265,7/5/2023 3:36:56 PM,239.811,649.225,268.212,522.619,134.632,129.608,115.143,320.180
266,7/5/2023 3:36:57 PM,240.746,649.275,268.162,522.739,134.083,129.763,115.152,320.274
267,7/5/2023 3:36:58 PM,236.402,649.346,268.220,522.893,133.260,129.719,115.181,320.245
268,7/5/2023 3:36:59 PM,232.207,649.509,268.243,522.999,132.937,129.719,115.181,320.331
269,7/5/2023 3:37:00 PM,230.627,649.594,268.185,523.223,132.497,129.705,115.253,320.331
270,7/5/2023 3:37:01 PM,230.952,649.523,268.228,523.223,132.615,129.602,115.093,320.317
271,7/5/2023 3:37:02 PM,238.179,649.692,268.185,523.433,132.849,129.587,115.021,320.360
272,7/5/2023 3:37:03 PM,236.249,649.847,268.272,523.503,132.931,129.669,115.102,320.354
273,7/5/2023 3:37:04 PM,239.068,649.896,268.249,523.620,133.195,129.596,114.986,320.268
