Device: DAQ 3
Serial Number: 2109C4C
Channel Count: 8
Sample Count: 24156
Start Time: 7/6/2023 9:34:31.3 AM
Scan Rate: 2
Sample,Date/Time,TC24 (°C),TC27 (°C),TC19 (°C),TC20 (°C),TC45 (°C),TC43 (°C),TC31 (°C),TC25 (°C)
50,7/6/2023 9:34:56.3 AM,-9999.000,35.080,37.814,46.340,232.715,216.075,36.285,35.532
51,7/6/2023 9:34:56.8 AM,-9999.000,35.080,37.799,46.340,232.848,216.075,36.300,35.561
52,7/6/2023 9:34:57.3 AM,-9999.000,34.934,37.901,46.296,225.387,216.372,36.271,35.503
53,7/6/2023 9:34:57.8 AM,-9999.000,34.949,37.901,46.282,225.387,216.773,36.300,35.503
54,7/6/2023 9:34:58.3 AM,-9999.000,34.934,37.814,46.470,233.108,217.063,36.294,35.555
55,7/6/2023 9:34:58.8 AM,-9999.000,34.993,37.901,46.470,233.373,217.374,36.294,35.584
56,7/6/2023 9:34:59.3 AM,-9999.000,34.993,37.843,46.354,233.573,217.368,36.229,35.549
57,7/6/2023 9:34:59.8 AM,-9999.000,35.007,37.843,46.282,233.839,217.680,36.302,35.549
58,7/6/2023 9:35:00.3 AM,-9999.000,34.978,37.872,46.282,233.839,218.080,36.317,35.549
59,7/6/2023 9:35:00.8 AM,-9999.000,35.066,37.887,46.282,234.030,218.362,36.346,35.534
60,7/6/2023 9:35:01.3 AM,-9999.000,34.941,37.835,46.288,234.216,218.800,36.339,35.572
61,7/6/2023 9:35:01.8 AM,-9999.000,34.941,37.908,46.302,234.348,218.800,36.266,35.601
62,7/6/2023 9:35:02.3 AM,-9999.000,35.064,37.914,46.280,234.687,219.082,36.310,35.572
63,7/6/2023 9:35:02.8 AM,-9999.000,35.035,37.899,46.294,234.687,219.438,36.325,35.572
64,7/6/2023 9:35:03.3 AM,-9999.000,34.997,37.949,46.257,234.805,219.779,36.339,35.542
65,7/6/2023 9:35:03.8 AM,-9999.000,34.997,37.876,46.257,235.027,219.779,36.339,35.572
66,7/6/2023 9:35:04.3 AM,-9999.000,35.070,38.022,46.257,235.218,220.105,36.383,35.586
67,7/6/2023 9:35:04.8 AM,-9999.000,35.055,38.022,46.242,235.410,220.416,36.281,35.586
68,7/6/2023 9:35:05.3 AM,-9999.000,35.070,37.964,46.344,235.410,220.786,36.296,35.572
69,7/6/2023 9:35:05.8 AM,-9999.000,35.129,38.022,46.271,235.690,221.053,36.310,35.586
70,7/6/2023 9:35:06.3 AM,-9999.000,35.135,37.926,46.278,235.852,221.053,36.310,35.499
71,7/6/2023 9:35:06.8 AM,-9999.000,35.047,37.970,46.234,236.102,221.394,36.383,35.586
72,7/6/2023 9:35:07.3 AM,-9999.000,35.106,37.970,46.191,236.353,221.779,36.325,35.586
73,7/6/2023 9:35:07.8 AM,-9999.000,35.032,37.956,46.191,236.353,222.075,36.325,35.703
74,7/6/2023 9:35:08.3 AM,-9999.000,35.039,37.918,46.154,236.412,222.431,36.325,35.572
75,7/6/2023 9:35:08.8 AM,-9999.000,35.039,38.020,46.154,236.706,222.431,36.325,35.601
76,7/6/2023 9:35:09.3 AM,-9999.000,35.133,38.026,46.218,236.824,222.756,36.412,35.572
77,7/6/2023 9:35:09.8 AM,-9999.000,35.118,38.026,46.218,237.001,223.127,36.427,35.572
78,7/6/2023 9:35:10.3 AM,-9999.000,35.074,38.026,46.189,237.001,223.408,36.281,35.674
79,7/6/2023 9:35:10.8 AM,-9999.000,35.118,38.085,46.189,237.296,223.837,36.281,35.674
80,7/6/2023 9:35:11.3 AM,-9999.000,35.124,38.047,46.152,237.523,223.843,36.448,35.651
81,7/6/2023 9:35:11.8 AM,-9999.000,35.139,37.960,46.224,237.626,224.080,36.492,35.651
82,7/6/2023 9:35:12.3 AM,-9999.000,35.154,37.960,46.152,237.626,224.406,36.404,35.651
83,7/6/2023 9:35:12.8 AM,-9999.000,35.110,38.091,46.079,237.876,224.820,36.419,35.709
84,7/6/2023 9:35:13.3 AM,-9999.000,35.168,38.033,46.079,237.979,225.161,36.419,35.563
85,7/6/2023 9:35:13.8 AM,-9999.000,35.168,38.149,46.224,238.200,225.161,36.419,35.636
86,7/6/2023 9:35:14.3 AM,-9999.000,35.058,38.039,46.172,238.509,225.368,36.419,35.680
87,7/6/2023 9:35:14.8 AM,-9999.000,35.058,38.039,46.071,238.509,225.782,36.360,35.680
88,7/6/2023 9:35:15.3 AM,-9999.000,35.116,38.083,46.085,238.657,226.166,36.477,35.636
89,7/6/2023 9:35:15.8 AM,-9999.000,35.175,38.126,46.085,238.760,226.507,36.477,35.753
90,7/6/2023 9:35:16.3 AM,-9999.000,35.175,38.068,46.056,238.980,226.507,36.448,35.666
91,7/6/2023 9:35:16.8 AM,-9999.000,35.145,38.054,46.114,239.201,226.773,36.390,35.636
92,7/6/2023 9:35:17.3 AM,-9999.000,35.218,38.054,46.114,239.208,227.193,36.498,35.643
93,7/6/2023 9:35:17.8 AM,-9999.000,35.160,38.170,46.114,239.311,227.474,36.527,35.657
94,7/6/2023 9:35:18.3 AM,-9999.000,35.168,38.164,46.108,239.641,227.761,36.533,35.590
95,7/6/2023 9:35:18.8 AM,-9999.000,35.168,38.091,46.094,239.817,227.761,36.548,35.751
96,7/6/2023 9:35:19.3 AM,-9999.000,35.124,38.135,46.036,239.956,228.152,36.467,35.757
97,7/6/2023 9:35:19.8 AM,-9999.000,35.154,38.135,46.050,239.956,228.477,36.496,35.684
98,7/6/2023 9:35:20.3 AM,-9999.000,35.095,38.178,46.094,240.139,228.764,36.561,35.720
99,7/6/2023 9:35:20.8 AM,-9999.000,35.095,38.149,46.094,240.359,228.764,36.561,35.778
100,7/6/2023 9:35:21.3 AM,-9999.000,35.191,38.172,45.986,240.601,229.081,36.509,35.668
101,7/6/2023 9:35:21.8 AM,-9999.000,35.162,38.172,46.029,240.675,229.450,36.552,35.668
102,7/6/2023 9:35:22.3 AM,-9999.000,35.206,38.041,46.015,240.681,229.723,36.602,35.630
103,7/6/2023 9:35:22.8 AM,-9999.000,35.220,38.172,46.044,240.990,230.047,36.559,35.820
104,7/6/2023 9:35:23.3 AM,-9999.000,35.214,38.108,46.038,241.099,230.054,36.565,35.724
105,7/6/2023 9:35:23.8 AM,-9999.000,35.185,38.122,46.023,241.187,230.423,36.594,35.710
106,7/6/2023 9:35:24.3 AM,-9999.000,35.222,38.116,45.945,241.150,230.784,36.586,35.716
107,7/6/2023 9:35:24.8 AM,-9999.000,35.164,38.145,45.959,241.150,231.049,36.571,35.716
108,7/6/2023 9:35:25.3 AM,-9999.000,35.208,38.189,45.887,241.288,231.292,36.709,35.795
109,7/6/2023 9:35:25.8 AM,-9999.000,35.208,38.232,45.887,241.435,231.292,36.709,35.795
110,7/6/2023 9:35:26.3 AM,-9999.000,35.231,38.139,45.851,241.559,231.608,36.657,35.816
111,7/6/2023 9:35:26.8 AM,-9999.000,35.187,38.139,45.982,241.721,231.830,36.598,35.816
112,7/6/2023 9:35:27.3 AM,-9999.000,35.143,38.234,45.918,241.721,232.169,36.598,35.816
113,7/6/2023 9:35:27.8 AM,-9999.000,35.137,38.176,45.918,241.883,232.405,36.598,35.801
114,7/6/2023 9:35:28.3 AM,-9999.000,35.137,38.191,45.918,242.074,232.405,36.642,35.845
115,7/6/2023 9:35:28.8 AM,-9999.000,35.268,38.220,45.947,242.162,232.700,36.642,35.772
116,7/6/2023 9:35:29.3 AM,-9999.000,35.181,38.220,45.903,242.368,232.892,36.628,35.772
117,7/6/2023 9:35:29.8 AM,-9999.000,35.145,38.214,45.882,242.368,233.202,36.642,35.816
118,7/6/2023 9:35:30.3 AM,-9999.000,35.145,38.228,45.810,242.470,233.527,36.642,35.831
119,7/6/2023 9:35:30.8 AM,-9999.000,35.145,38.199,45.810,242.735,233.527,36.715,35.845
120,7/6/2023 9:35:31.3 AM,-9999.000,35.204,38.126,45.810,242.911,233.718,36.686,35.787
121,7/6/2023 9:35:31.8 AM,-9999.000,35.241,38.120,45.789,242.918,233.961,36.692,35.793
122,7/6/2023 9:35:32.3 AM,-9999.000,35.227,38.251,45.818,243.021,234.314,36.619,35.720
123,7/6/2023 9:35:32.8 AM,-9999.000,35.249,38.172,45.812,243.270,234.654,36.619,35.822
124,7/6/2023 9:35:33.3 AM,-9999.000,35.249,38.187,45.798,243.373,234.654,36.648,35.779
125,7/6/2023 9:35:33.8 AM,-9999.000,35.258,38.209,45.791,243.608,234.860,36.736,35.779
126,7/6/2023 9:35:34.3 AM,-9999.000,35.243,38.209,45.806,243.608,235.066,36.648,35.793
127,7/6/2023 9:35:34.8 AM,-9999.000,35.252,38.159,45.756,243.805,235.427,36.713,35.814
128,7/6/2023 9:35:35.3 AM,-9999.000,35.208,38.189,45.756,243.938,235.662,36.713,35.872
129,7/6/2023 9:35:35.8 AM,-9999.000,35.201,38.168,45.692,244.120,235.669,36.836,35.850
130,7/6/2023 9:35:36.3 AM,-9999.000,35.143,38.211,45.837,244.355,235.993,36.822,35.850
131,7/6/2023 9:35:36.8 AM,-9999.000,35.166,38.205,45.715,244.362,236.294,36.726,35.856
132,7/6/2023 9:35:37.3 AM,-9999.000,35.195,38.220,45.744,244.494,236.589,36.799,35.943
133,7/6/2023 9:35:37.8 AM,-9999.000,35.195,38.293,45.744,244.670,236.589,36.799,35.929
134,7/6/2023 9:35:38.3 AM,-9999.000,35.195,38.351,45.700,244.890,236.809,36.799,35.870
135,7/6/2023 9:35:38.8 AM,-9999.000,35.262,38.257,45.708,245.286,237.163,36.799,35.870
136,7/6/2023 9:35:39.3 AM,-9999.000,35.218,38.257,45.752,245.286,237.443,36.828,35.856
137,7/6/2023 9:35:39.8 AM,-9999.000,35.226,38.193,45.644,245.507,237.796,36.828,35.914
138,7/6/2023 9:35:40.3 AM,-9999.000,35.226,38.280,45.644,245.712,237.796,36.828,35.958
139,7/6/2023 9:35:40.8 AM,-9999.000,35.235,38.230,45.566,245.786,238.223,36.842,35.914
140,7/6/2023 9:35:41.3 AM,-9999.000,35.205,38.230,45.681,245.932,238.341,36.813,35.914
141,7/6/2023 9:35:41.8 AM,-9999.000,35.264,38.230,45.638,245.926,238.644,36.865,35.966
142,7/6/2023 9:35:42.3 AM,-9999.000,35.205,38.245,45.667,246.117,238.953,36.865,35.850
143,7/6/2023 9:35:42.8 AM,-9999.000,35.205,38.172,45.667,246.263,238.953,36.865,35.820
144,7/6/2023 9:35:43.3 AM,-9999.000,35.279,38.215,45.681,246.322,239.233,36.851,35.996
145,7/6/2023 9:35:43.8 AM,-9999.000,35.191,38.215,45.681,246.410,239.586,36.894,35.996
146,7/6/2023 9:35:44.3 AM,-9999.000,35.220,38.332,45.595,246.410,239.777,36.880,35.879
147,7/6/2023 9:35:44.8 AM,-9999.000,35.322,38.259,45.653,246.712,240.050,36.874,35.931
148,7/6/2023 9:35:45.3 AM,-9999.000,35.322,38.376,45.653,246.903,240.050,36.903,35.872
149,7/6/2023 9:35:45.8 AM,-9999.000,35.162,38.317,45.566,247.081,240.420,36.861,35.889
150,7/6/2023 9:35:46.3 AM,-9999.000,35.337,38.317,45.566,247.081,240.685,36.861,35.889
151,7/6/2023 9:35:46.8 AM,-9999.000,35.279,38.288,45.609,247.185,241.010,36.878,35.833
152,7/6/2023 9:35:47.3 AM,-9999.000,35.220,38.259,45.566,247.405,241.246,36.878,35.804
153,7/6/2023 9:35:47.8 AM,-9999.000,35.220,38.361,45.566,247.648,241.239,36.915,35.841
154,7/6/2023 9:35:48.3 AM,-9999.000,35.293,38.317,45.551,247.692,241.430,36.842,35.841
155,7/6/2023 9:35:48.8 AM,-9999.000,35.220,38.317,45.566,247.692,241.768,36.915,35.841
156,7/6/2023 9:35:49.3 AM,-9999.000,35.249,38.303,45.522,247.971,242.033,36.901,35.870
157,7/6/2023 9:35:49.8 AM,-9999.000,35.249,38.288,45.551,248.023,242.306,36.894,35.922
158,7/6/2023 9:35:50.3 AM,-9999.000,35.279,38.230,45.551,248.258,242.306,36.967,35.952
159,7/6/2023 9:35:50.8 AM,-9999.000,35.308,38.347,45.508,248.624,242.615,36.880,35.952
160,7/6/2023 9:35:51.3 AM,-9999.000,35.279,38.347,45.479,248.624,242.864,36.982,35.908
161,7/6/2023 9:35:51.8 AM,-9999.000,35.293,38.259,45.522,248.610,243.202,36.894,35.893
162,7/6/2023 9:35:52.3 AM,-9999.000,35.293,38.317,45.508,248.873,243.540,36.894,35.922
163,7/6/2023 9:35:52.8 AM,-9999.000,35.322,38.245,45.508,249.035,243.540,37.011,35.908
164,7/6/2023 9:35:53.3 AM,-9999.000,35.264,38.259,45.580,249.225,243.775,36.967,35.908
165,7/6/2023 9:35:53.8 AM,-9999.000,35.352,38.259,45.493,249.219,244.033,36.990,35.916
166,7/6/2023 9:35:54.3 AM,-9999.000,35.322,38.332,45.450,249.380,244.371,36.932,35.901
167,7/6/2023 9:35:54.8 AM,-9999.000,35.322,38.361,45.450,249.535,244.365,36.925,35.997
168,7/6/2023 9:35:55.3 AM,-9999.000,35.322,38.419,45.450,249.740,244.702,37.101,35.895
169,7/6/2023 9:35:55.8 AM,-9999.000,35.299,38.367,45.485,249.916,244.864,36.955,35.895
170,7/6/2023 9:35:56.3 AM,-9999.000,35.314,38.367,45.499,249.916,245.172,36.969,35.997
171,7/6/2023 9:35:56.8 AM,-9999.000,35.279,38.419,45.363,250.194,245.348,36.969,35.939
172,7/6/2023 9:35:57.3 AM,-9999.000,35.279,38.361,45.363,250.224,245.348,36.984,35.939
173,7/6/2023 9:35:57.8 AM,-9999.000,35.366,38.449,45.392,250.531,245.656,37.071,35.939
174,7/6/2023 9:35:58.3 AM,-9999.000,35.322,38.434,45.392,250.648,245.935,37.013,35.939
175,7/6/2023 9:35:58.8 AM,-9999.000,35.352,38.434,45.377,250.642,246.135,37.021,35.904
176,7/6/2023 9:35:59.3 AM,-9999.000,35.337,38.347,45.363,250.847,246.560,37.021,35.977
177,7/6/2023 9:35:59.8 AM,-9999.000,35.337,38.449,45.363,251.081,246.560,37.007,35.962
178,7/6/2023 9:36:00.3 AM,-9999.000,35.352,38.361,45.363,251.242,246.809,37.007,35.845
179,7/6/2023 9:36:00.8 AM,-9999.000,35.366,38.449,45.392,251.456,247.111,36.971,35.839
180,7/6/2023 9:36:01.3 AM,-9999.000,35.264,38.449,45.363,251.456,247.287,37.059,35.941
181,7/6/2023 9:36:01.8 AM,-9999.000,35.270,38.382,45.456,251.581,247.662,37.053,35.920
182,7/6/2023 9:36:02.3 AM,-9999.000,35.416,38.484,45.456,251.815,247.662,37.038,35.920
183,7/6/2023 9:36:02.8 AM,-9999.000,35.379,38.476,45.303,252.043,247.890,37.046,35.914
184,7/6/2023 9:36:03.3 AM,-9999.000,35.335,38.519,45.346,252.043,248.228,37.075,35.958
185,7/6/2023 9:36:03.8 AM,-9999.000,35.283,38.526,45.338,252.219,248.418,37.032,35.972
186,7/6/2023 9:36:04.3 AM,-9999.000,35.283,38.555,45.295,252.336,248.682,37.032,35.972
187,7/6/2023 9:36:04.8 AM,-9999.000,35.406,38.517,45.301,252.584,248.682,37.105,35.972
188,7/6/2023 9:36:05.3 AM,-9999.000,35.421,38.517,45.301,252.760,248.975,37.032,35.972
189,7/6/2023 9:36:05.8 AM,-9999.000,35.362,38.517,45.344,252.760,249.239,37.119,35.972
190,7/6/2023 9:36:06.3 AM,-9999.000,35.406,38.503,45.286,252.994,249.488,37.148,35.987
191,7/6/2023 9:36:06.8 AM,-9999.000,35.419,38.515,45.255,253.170,249.796,37.148,36.031
192,7/6/2023 9:36:07.3 AM,-9999.000,35.360,38.676,45.255,253.331,249.796,37.178,36.031
193,7/6/2023 9:36:07.8 AM,-9999.000,35.352,38.595,45.262,253.536,250.133,37.090,36.031
194,7/6/2023 9:36:08.3 AM,-9999.000,35.425,38.595,45.305,253.536,250.382,37.192,36.060
195,7/6/2023 9:36:08.8 AM,-9999.000,35.417,38.542,45.210,253.769,250.499,37.075,35.972
196,7/6/2023 9:36:09.3 AM,-9999.000,35.417,38.513,45.282,253.916,250.807,37.075,36.074
197,7/6/2023 9:36:09.8 AM,-9999.000,35.481,38.622,45.289,254.121,250.807,37.148,36.031
198,7/6/2023 9:36:10.3 AM,-9999.000,35.481,38.563,45.274,254.384,251.114,37.061,36.031
199,7/6/2023 9:36:10.8 AM,-9999.000,35.494,38.576,45.287,254.384,251.334,37.178,36.016
200,7/6/2023 9:36:11.3 AM,-9999.000,35.494,38.561,45.200,254.515,251.583,37.178,36.001
201,7/6/2023 9:36:11.8 AM,-9999.000,35.494,38.649,45.185,254.749,251.583,37.119,35.987
202,7/6/2023 9:36:12.3 AM,-9999.000,35.435,38.649,45.185,254.954,251.861,37.163,36.089
203,7/6/2023 9:36:12.8 AM,-9999.000,35.435,38.722,45.287,255.144,252.124,37.236,36.089
204,7/6/2023 9:36:13.3 AM,-9999.000,35.450,38.722,45.243,255.144,252.388,37.207,35.987
205,7/6/2023 9:36:13.8 AM,-9999.000,35.494,38.620,45.142,255.232,252.636,37.207,36.031
206,7/6/2023 9:36:14.3 AM,-9999.000,35.494,38.678,45.142,255.568,252.636,37.280,36.016
207,7/6/2023 9:36:14.8 AM,-9999.000,35.450,38.751,45.243,255.691,252.906,37.242,36.110
208,7/6/2023 9:36:15.3 AM,-9999.000,35.538,38.620,45.214,255.691,253.184,37.257,36.110
209,7/6/2023 9:36:15.8 AM,-9999.000,35.515,38.626,45.206,255.931,253.380,37.336,36.014
210,7/6/2023 9:36:16.3 AM,-9999.000,35.544,38.713,45.148,256.150,253.614,37.336,36.131
211,7/6/2023 9:36:16.8 AM,-9999.000,35.544,38.728,45.148,256.340,253.614,37.278,36.058
212,7/6/2023 9:36:17.3 AM,-9999.000,35.486,38.655,45.148,256.545,254.009,37.278,36.087
213,7/6/2023 9:36:17.8 AM,-9999.000,35.477,38.720,45.125,256.551,254.177,37.226,36.093
214,7/6/2023 9:36:18.3 AM,-9999.000,35.521,38.720,45.198,256.726,254.352,37.138,36.035
215,7/6/2023 9:36:18.8 AM,-9999.000,35.521,38.705,45.111,256.835,254.709,37.144,36.056
216,7/6/2023 9:36:19.3 AM,-9999.000,35.521,38.618,45.111,257.083,254.709,37.334,36.100
217,7/6/2023 9:36:19.8 AM,-9999.000,35.433,38.749,45.227,257.250,255.023,37.340,36.106
218,7/6/2023 9:36:20.3 AM,-9999.000,35.521,38.778,45.140,257.250,255.198,37.326,36.091
219,7/6/2023 9:36:20.8 AM,-9999.000,35.515,38.772,45.104,257.563,255.380,37.449,36.098
220,7/6/2023 9:36:21.3 AM,-9999.000,35.515,38.742,45.148,257.767,255.613,37.449,36.112
221,7/6/2023 9:36:21.8 AM,-9999.000,35.625,38.765,45.142,257.993,255.620,37.382,36.089
222,7/6/2023 9:36:22.3 AM,-9999.000,35.582,38.751,45.026,258.066,255.956,37.280,36.089
223,7/6/2023 9:36:22.8 AM,-9999.000,35.611,38.751,45.098,258.072,256.196,37.417,36.154
224,7/6/2023 9:36:23.3 AM,-9999.000,35.582,38.765,45.069,258.393,256.400,37.330,36.169
225,7/6/2023 9:36:23.8 AM,-9999.000,35.582,38.722,45.098,258.537,256.413,37.342,36.094
226,7/6/2023 9:36:24.3 AM,-9999.000,35.611,38.736,45.098,258.785,256.705,37.430,36.123
227,7/6/2023 9:36:24.8 AM,-9999.000,35.604,38.817,45.049,258.858,256.997,37.401,36.123
228,7/6/2023 9:36:25.3 AM,-9999.000,35.575,38.817,45.020,258.858,257.172,37.328,36.181
229,7/6/2023 9:36:25.8 AM,-9999.000,35.540,38.855,44.941,259.106,257.479,37.357,36.094
230,7/6/2023 9:36:26.3 AM,-9999.000,35.540,38.796,45.042,259.340,257.479,37.357,36.108
231,7/6/2023 9:36:26.8 AM,-9999.000,35.598,38.724,45.042,259.542,257.740,37.486,36.267
232,7/6/2023 9:36:27.3 AM,-9999.000,35.598,38.840,45.042,259.761,257.988,37.472,36.267
233,7/6/2023 9:36:27.8 AM,-9999.000,35.600,38.828,45.001,259.767,258.199,37.449,36.258
234,7/6/2023 9:36:28.3 AM,-9999.000,35.542,38.813,44.957,259.913,258.418,37.449,36.200
235,7/6/2023 9:36:28.8 AM,-9999.000,35.542,38.769,45.009,260.175,258.418,37.536,36.156
236,7/6/2023 9:36:29.3 AM,-9999.000,35.594,38.778,45.009,260.482,258.637,37.463,36.288
237,7/6/2023 9:36:29.8 AM,-9999.000,35.594,38.748,44.893,260.482,258.841,37.507,36.288
238,7/6/2023 9:36:30.3 AM,-9999.000,35.565,38.748,44.937,260.774,259.147,37.493,36.258
239,7/6/2023 9:36:30.8 AM,-9999.000,35.535,38.778,44.922,260.948,259.468,37.493,36.346
240,7/6/2023 9:36:31.3 AM,-9999.000,35.535,38.850,44.893,261.196,259.468,37.536,36.258
241,7/6/2023 9:36:31.8 AM,-9999.000,35.608,38.792,44.893,261.590,259.614,37.565,36.288
242,7/6/2023 9:36:32.3 AM,-9999.000,35.579,38.792,44.777,261.596,260.014,37.586,36.294
243,7/6/2023 9:36:32.8 AM,-9999.000,35.535,38.792,44.893,261.640,260.204,37.572,36.250
244,7/6/2023 9:36:33.3 AM,-9999.000,35.617,38.786,44.916,261.952,260.458,37.578,36.256
245,7/6/2023 9:36:33.8 AM,-9999.000,35.617,38.888,44.916,262.083,260.458,37.651,36.256
246,7/6/2023 9:36:34.3 AM,-9999.000,35.596,38.823,44.910,262.185,260.750,37.593,36.256
247,7/6/2023 9:36:34.8 AM,-9999.000,35.611,38.838,44.895,262.185,260.823,37.636,36.256
248,7/6/2023 9:36:35.3 AM,-9999.000,35.625,38.838,44.866,262.396,261.121,37.657,36.321
249,7/6/2023 9:36:35.8 AM,-9999.000,35.625,38.823,44.794,262.614,261.383,37.657,36.306
250,7/6/2023 9:36:36.3 AM,-9999.000,35.633,38.730,44.787,262.737,261.389,37.532,36.284
251,7/6/2023 9:36:36.8 AM,-9999.000,35.677,38.788,44.802,262.970,261.666,37.605,36.284
252,7/6/2023 9:36:37.3 AM,-9999.000,35.627,38.854,44.810,262.964,261.791,37.628,36.263
