Device: DAQ 2
Serial Number: 2109C4B
Channel Count: 8
Sample Count: 15632
Start Time: 7/10/2023 10:16:24 AM
Scan Rate: 1
Sample,Date/Time,TC26 (°C),TC32 (°C),TC29 (°C),TC35 (°C),TC44 (°C),TC34 (°C),TC42 (°C),TC33 (°C)
0,7/10/2023 10:16:24 AM,36.066,37.924,32.929,1021.520,39.825,40.168,39.564,35.077
1,7/10/2023 10:16:25 AM,36.139,37.982,32.958,1026.751,39.875,40.218,39.527,35.127
2,7/10/2023 10:16:26 AM,36.080,37.967,33.002,1027.722,39.823,40.239,39.606,35.119
3,7/10/2023 10:16:27 AM,36.095,38.040,32.915,1020.120,39.917,40.100,39.510,35.052
4,7/10/2023 10:16:28 AM,36.101,38.003,32.994,1024.603,39.798,40.083,39.450,35.109
5,7/10/2023 10:16:29 AM,36.151,38.067,33.015,1020.564,39.725,40.083,39.552,35.006
6,7/10/2023 10:16:30 AM,36.137,37.994,32.956,1027.596,39.796,39.979,39.550,35.034
7,7/10/2023 10:16:31 AM,36.137,37.980,32.956,1024.794,39.767,39.994,39.448,35.077
8,7/10/2023 10:16:32 AM,36.093,37.994,33.030,1015.986,39.796,39.892,39.491,35.004
9,7/10/2023 10:16:33 AM,36.078,37.951,33.044,1014.911,39.802,39.855,39.556,34.952
10,7/10/2023 10:16:34 AM,36.143,37.972,32.977,1015.056,39.861,39.811,39.541,35.128
11,7/10/2023 10:16:35 AM,36.084,37.957,33.036,1015.102,39.794,39.817,39.577,35.046
12,7/10/2023 10:16:36 AM,36.091,38.022,32.969,1020.654,39.794,39.759,39.577,34.973
13,7/10/2023 10:16:37 AM,36.009,38.072,32.917,1025.260,39.832,39.695,39.469,34.952
14,7/10/2023 10:16:38 AM,36.205,38.034,32.967,1024.420,39.723,39.615,39.506,35.048
15,7/10/2023 10:16:39 AM,36.068,38.028,32.961,1012.476,39.752,39.484,39.419,35.034
16,7/10/2023 10:16:40 AM,36.126,37.940,33.019,1023.875,39.732,39.566,39.500,34.925
17,7/10/2023 10:16:41 AM,36.059,38.078,32.952,1020.775,39.688,39.493,39.529,34.910
18,7/10/2023 10:16:42 AM,36.183,38.055,32.973,1014.024,39.755,39.588,39.493,34.919
19,7/10/2023 10:16:43 AM,36.189,38.047,33.053,1019.604,39.771,39.357,39.525,34.935
20,7/10/2023 10:16:44 AM,36.174,37.930,32.936,1026.481,39.640,39.532,39.496,34.906
21,7/10/2023 10:16:45 AM,36.137,38.024,32.986,1040.838,39.613,39.403,39.410,34.879
22,7/10/2023 10:16:46 AM,36.128,38.045,32.992,1019.910,39.598,39.432,39.439,34.967
23,7/10/2023 10:16:47 AM,36.172,38.074,33.022,1034.233,39.686,39.316,39.454,34.864
24,7/10/2023 10:16:48 AM,36.128,38.045,32.992,1034.248,39.563,39.426,39.346,34.887
25,7/10/2023 10:16:49 AM,36.128,38.088,32.978,1025.294,39.636,39.426,39.346,34.843
26,7/10/2023 10:16:50 AM,36.105,38.022,33.086,1040.589,39.673,39.347,39.383,34.837
27,7/10/2023 10:16:51 AM,36.062,38.080,33.042,1018.518,39.594,39.151,39.391,34.948
28,7/10/2023 10:16:52 AM,36.120,38.080,33.028,1034.564,39.632,39.203,39.371,34.868
29,7/10/2023 10:16:53 AM,36.164,38.095,32.969,1041.656,39.617,39.233,39.458,34.839
30,7/10/2023 10:16:54 AM,36.120,38.036,33.013,1050.050,39.625,39.153,39.437,34.804
31,7/10/2023 10:16:55 AM,36.193,38.095,32.955,1043.141,39.603,39.116,39.298,34.708
32,7/10/2023 10:16:56 AM,36.172,38.147,32.948,1039.887,39.559,39.116,39.356,34.708
33,7/10/2023 10:16:57 AM,36.158,38.103,33.022,1042.654,39.573,39.087,39.312,34.722
34,7/10/2023 10:16:58 AM,36.151,38.009,32.927,1033.902,39.711,39.151,39.421,34.787
35,7/10/2023 10:16:59 AM,36.128,38.074,33.007,1043.366,39.594,39.049,39.362,34.802
36,7/10/2023 10:17:00 AM,36.143,38.074,32.978,1039.206,39.600,39.114,39.456,34.749
37,7/10/2023 10:17:01 AM,36.085,38.074,32.904,1040.891,39.644,39.129,39.427,34.735
38,7/10/2023 10:17:02 AM,36.187,38.015,32.963,1043.707,39.513,39.085,39.383,34.749
39,7/10/2023 10:17:03 AM,36.172,38.045,33.007,1042.516,39.528,39.012,39.296,34.779
40,7/10/2023 10:17:04 AM,36.055,38.030,32.992,1037.677,39.476,39.120,39.360,34.697
41,7/10/2023 10:17:05 AM,36.114,38.015,33.007,1047.036,39.549,39.033,39.404,34.741
42,7/10/2023 10:17:06 AM,36.195,37.980,32.971,1038.287,39.578,39.077,39.433,34.756
43,7/10/2023 10:17:07 AM,36.122,38.024,32.883,1045.449,39.621,39.004,39.389,34.697
44,7/10/2023 10:17:08 AM,36.158,37.972,32.875,1037.043,39.586,38.997,39.383,34.749
45,7/10/2023 10:17:09 AM,36.070,37.957,32.978,1045.983,39.557,38.968,39.339,34.676
46,7/10/2023 10:17:10 AM,36.070,37.943,32.831,1052.183,39.513,38.910,39.470,34.735
47,7/10/2023 10:17:11 AM,36.099,37.928,32.992,1040.984,39.476,38.887,39.331,34.653
48,7/10/2023 10:17:12 AM,36.114,37.870,32.904,1049.082,39.555,38.850,39.454,34.718
49,7/10/2023 10:17:13 AM,36.158,37.972,32.890,1044.341,39.605,38.914,39.329,34.695
50,7/10/2023 10:17:14 AM,36.128,37.943,32.904,1042.747,39.567,38.950,39.423,34.716
51,7/10/2023 10:17:15 AM,36.062,37.993,32.896,1044.208,39.480,38.862,39.437,34.789
52,7/10/2023 10:17:16 AM,36.141,37.882,32.902,1043.844,39.515,38.927,39.444,34.869
53,7/10/2023 10:17:17 AM,36.083,37.955,32.888,1048.800,39.559,38.927,39.385,34.839
54,7/10/2023 10:17:18 AM,36.126,37.926,32.990,1052.630,39.557,38.794,39.412,34.969
55,7/10/2023 10:17:19 AM,36.083,37.882,32.976,1055.131,39.601,38.881,39.354,34.837
56,7/10/2023 10:17:20 AM,36.126,37.999,32.932,1049.405,39.490,38.844,39.462,34.873
57,7/10/2023 10:17:21 AM,36.053,38.028,32.961,1049.451,39.563,38.873,39.506,34.975
58,7/10/2023 10:17:22 AM,36.053,37.897,32.961,1052.630,39.540,38.879,39.381,34.938
59,7/10/2023 10:17:23 AM,36.235,37.961,32.923,1052.063,39.663,38.842,39.519,35.002
