Time,Head Temperature Set-Point (C),Head Control Temperature (C),Head Limit Temperature (C),Coolant Inlet Temperature (C),Coolant Outlet Temperature (C),Back End Temperature (C),Ambient Temperature (C),PCB Temperature (C),Coolant Flow Rate (L/min),x-Axis Vibration Magnitude (g),y-Axis Vibration Magnitude (g),z-Axis Vibration Magnitude (g),Power (W),Voltage (V),Current (A),Frequency (Hz),Phase Angle (),Energy Generated (kWh),Engine Running,Engine Demand,Heat Source Enabled,Heat Source Running,Automatic Reset Flag,User Reset Flag,Service Reset Flag,Integrity Check Signal,Control State,Active Error Code,Automatic Reset Time (s),Fan Set-Point (rpm),Fan Speed (rpm),Fan Drive (%),ECU Software ID,VI Protection Software ID,Device Operating Time (h),Engine Running Time (h),Engine Starts,Engine Stops,Average Site Voltage (V),Average Running Voltage (V),External Modulation Signal (%),Heat Input Rate (s),Checksum Fail Count,Packet Count,Comments
19/04/2023  13:58:15,550.0,142.1,143.4,31.1,27.8,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,244.0,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4745,
19/04/2023  13:58:20,550.0,141.8,143.8,31.3,28.0,24.0,30.5,35.0,7.7,0.0,0.0,0.0,0,244.7,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4754,
19/04/2023  13:58:25,550.0,141.5,144.0,31.4,28.0,24.0,30.5,35.0,7.7,0.0,0.0,0.0,0,243.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4762,
19/04/2023  13:58:30,550.0,141.0,144.1,31.4,28.0,24.0,30.5,35.0,7.7,0.0,0.0,0.0,0,244.1,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4770,
19/04/2023  13:58:35,550.0,141.5,143.4,31.3,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.0,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4779,
19/04/2023  13:58:40,550.0,141.4,144.5,31.4,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4787,
19/04/2023  13:58:45,550.0,141.1,144.5,31.4,28.0,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.7,0.8,7,0,245.88,230.41,24.7,0.0,1,4795,
19/04/2023  13:58:50,550.0,141.9,143.9,31.4,28.0,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4804,
19/04/2023  13:58:55,550.0,141.5,143.4,31.4,28.0,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,244.6,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4812,
19/04/2023  13:59:00,550.0,141.5,144.1,31.4,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.6,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4821,
19/04/2023  13:59:05,550.0,142.0,144.2,31.4,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,243.7,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4829,
19/04/2023  13:59:11,550.0,141.5,143.0,31.4,27.8,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,244.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4837,
19/04/2023  13:59:16,550.0,140.5,144.5,31.4,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.6,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4846,
19/04/2023  13:59:21,550.0,140.6,144.6,31.4,27.8,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,244.7,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4854,
19/04/2023  13:59:26,550.0,141.8,143.1,31.3,27.8,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.9,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4862,
19/04/2023  13:59:31,550.0,141.5,143.9,31.4,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4871,
19/04/2023  13:59:36,550.0,141.4,144.0,31.4,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.7,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4879,
19/04/2023  13:59:41,550.0,141.4,144.1,31.1,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.4,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4887,
19/04/2023  13:59:46,550.0,141.0,144.4,31.0,27.8,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.8,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4896,
19/04/2023  13:59:51,550.0,142.0,143.2,31.1,27.8,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.9,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4904,
19/04/2023  13:59:56,550.0,141.2,143.1,31.3,27.8,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,245.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4912,
19/04/2023  14:00:01,550.0,141.6,144.1,30.9,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.1,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4921,
19/04/2023  14:00:06,550.0,141.9,143.8,30.9,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.1,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4929,
19/04/2023  14:00:11,550.0,140.8,144.0,30.9,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.9,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4937,
19/04/2023  14:00:16,550.0,142.2,143.4,31.0,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.7,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4946,
19/04/2023  14:00:21,550.0,141.1,144.0,31.1,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,243.8,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4954,
19/04/2023  14:00:26,550.0,140.8,144.4,31.1,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,245.0,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4963,
19/04/2023  14:00:31,550.0,141.5,143.4,31.1,27.8,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.9,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4971,
19/04/2023  14:00:36,550.0,140.8,144.5,31.1,28.0,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.1,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4979,
19/04/2023  14:00:41,550.0,142.1,143.5,31.0,28.0,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.8,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4988,
19/04/2023  14:00:46,550.0,141.9,143.4,30.9,28.0,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,244.9,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,4996,
19/04/2023  14:00:51,550.0,142.0,143.1,30.9,28.0,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,244.6,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5004,
19/04/2023  14:00:56,550.0,141.2,144.5,30.8,27.6,24.0,30.5,35.0,7.9,0.0,0.0,0.0,0,243.7,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5013,
19/04/2023  14:01:01,550.0,141.8,144.0,30.9,27.6,24.0,30.4,35.0,7.8,0.0,0.0,0.0,0,244.7,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5021,
19/04/2023  14:01:06,550.0,141.5,143.5,30.6,27.7,24.0,30.5,35.0,7.8,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5029,
19/04/2023  14:01:11,550.0,141.9,142.4,30.4,27.7,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,243.6,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5038,
19/04/2023  14:01:16,550.0,141.4,143.2,30.6,27.7,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,243.7,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5046,
19/04/2023  14:01:21,550.0,141.6,142.5,30.5,27.7,24.0,30.4,35.0,7.8,0.0,0.0,0.0,0,244.8,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5054,
19/04/2023  14:01:26,550.0,141.5,142.2,30.3,28.0,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.9,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5063,
19/04/2023  14:01:31,550.0,140.5,142.8,30.3,27.8,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.2,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5071,
19/04/2023  14:01:36,550.0,141.4,141.9,30.4,27.8,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,245.0,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5079,
19/04/2023  14:01:41,550.0,141.4,142.6,30.3,28.0,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,245.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5088,
19/04/2023  14:01:46,550.0,139.8,142.6,30.2,28.0,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.9,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5096,
19/04/2023  14:01:51,550.0,139.9,142.4,30.2,28.0,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.4,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5105,
19/04/2023  14:01:56,550.0,140.6,141.4,30.1,27.8,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5113,
19/04/2023  14:02:01,550.0,139.8,142.0,30.1,27.7,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,244.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5121,
19/04/2023  14:02:06,550.0,140.6,140.6,30.1,27.7,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,245.5,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5130,
19/04/2023  14:02:11,550.0,140.0,140.4,30.1,27.7,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,245.2,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5138,
19/04/2023  14:02:16,550.0,138.9,141.4,30.1,27.6,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,246.0,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5146,
19/04/2023  14:02:21,550.0,139.9,140.6,30.2,27.7,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5155,
19/04/2023  14:02:26,550.0,138.8,140.8,30.2,27.7,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,244.6,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5163,
19/04/2023  14:02:31,550.0,138.9,139.9,30.3,27.6,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.0,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5171,
19/04/2023  14:02:36,550.0,138.4,139.8,30.3,27.6,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,244.6,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5180,
19/04/2023  14:02:41,550.0,139.4,139.1,30.3,27.6,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.7,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5188,
19/04/2023  14:02:46,550.0,137.4,140.2,30.3,27.6,24.0,30.3,35.0,7.9,0.0,0.0,0.0,0,245.0,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5196,
19/04/2023  14:02:51,550.0,138.8,138.6,30.4,27.7,24.0,30.3,35.0,7.8,0.0,0.0,0.0,0,244.7,0.0,60.06,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5205,
19/04/2023  14:02:56,550.0,138.1,139.6,30.3,27.7,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,244.6,0.0,60.06,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5213,
19/04/2023  14:03:01,550.0,137.5,138.6,30.3,27.8,24.0,30.3,34.9,7.8,0.0,0.0,0.0,0,244.6,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5221,
19/04/2023  14:03:06,550.0,137.4,138.6,30.6,27.8,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.0,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5230,
19/04/2023  14:03:11,550.0,137.2,138.5,30.6,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.5,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5238,
19/04/2023  14:03:16,550.0,137.4,138.4,30.6,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.3,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5247,
19/04/2023  14:03:21,550.0,137.8,138.6,30.8,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.3,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5255,
19/04/2023  14:03:26,550.0,137.4,137.4,30.6,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,246.2,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5263,
19/04/2023  14:03:31,550.0,136.6,138.6,30.9,28.1,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.2,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5272,
19/04/2023  14:03:36,550.0,136.6,139.0,30.8,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,245.4,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5280,
19/04/2023  14:03:41,550.0,136.8,138.1,30.5,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,244.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5288,
19/04/2023  14:03:46,550.0,136.2,138.5,30.5,27.8,24.0,30.3,34.9,8.0,0.0,0.0,0.0,0,244.8,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5297,
19/04/2023  14:03:51,550.0,136.0,138.2,30.6,28.0,24.0,30.3,34.9,8.0,0.0,0.0,0.0,0,245.9,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5305,
19/04/2023  14:03:56,550.0,136.2,138.5,30.8,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,246.1,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5313,
19/04/2023  14:04:01,550.0,136.5,138.0,30.8,28.0,24.0,30.3,34.9,7.9,0.0,0.0,0.0,0,246.4,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5322,
19/04/2023  14:04:06,550.0,137.1,137.2,30.6,28.1,24.0,30.2,34.9,7.9,0.0,0.0,0.0,0,246.2,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5330,
19/04/2023  14:04:11,550.0,136.4,137.6,30.9,28.2,24.0,30.2,34.9,8.0,0.0,0.0,0.0,0,245.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5338,
19/04/2023  14:04:16,550.0,136.6,138.4,31.0,28.2,24.0,30.2,34.9,8.0,0.0,0.0,0.0,0,246.0,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5347,
19/04/2023  14:04:21,550.0,136.0,138.6,31.1,28.4,24.0,30.2,34.9,8.0,0.0,0.0,0.0,0,245.2,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5355,
19/04/2023  14:04:26,550.0,135.8,138.8,31.1,28.4,24.0,30.2,34.9,7.9,0.0,0.0,0.0,0,245.3,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5363,
19/04/2023  14:04:31,550.0,137.4,137.6,31.3,28.2,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.4,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5372,
19/04/2023  14:04:36,550.0,137.5,138.0,31.4,28.5,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.5,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5380,
19/04/2023  14:04:41,550.0,137.2,139.1,31.5,28.5,24.0,30.2,34.9,7.9,0.0,0.0,0.0,0,246.4,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.8,0.8,7,0,245.88,230.41,24.7,0.0,1,5389,
19/04/2023  14:04:46,550.0,136.6,139.8,31.5,28.4,24.0,30.2,34.9,7.9,0.0,0.0,0.0,0,245.6,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5397,
19/04/2023  14:04:51,550.0,137.6,139.2,31.4,28.4,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.1,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5405,
19/04/2023  14:04:56,550.0,136.8,139.5,31.7,28.5,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.8,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5414,
19/04/2023  14:05:01,550.0,138.0,139.4,31.7,28.5,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.7,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5422,
19/04/2023  14:05:06,550.0,136.9,140.5,31.7,28.4,24.0,30.2,34.9,7.8,0.0,0.0,0.0,0,245.8,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5430,
19/04/2023  14:05:11,550.0,137.5,140.1,31.4,28.4,24.0,30.2,34.9,7.9,0.0,0.0,0.0,0,245.5,0.0,60.05,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,397.9,0.8,7,0,245.88,230.41,24.7,0.0,1,5439,
