Time,Head Temperature Set-Point (C),Head Control Temperature (C),Head Limit Temperature (C),Coolant Inlet Temperature (C),Coolant Outlet Temperature (C),Back End Temperature (C),Ambient Temperature (C),PCB Temperature (C),Coolant Flow Rate (L/min),x-Axis Vibration Magnitude (g),y-Axis Vibration Magnitude (g),z-Axis Vibration Magnitude (g),Power (W),Voltage (V),Current (A),Frequency (Hz),Phase Angle (),Energy Generated (kWh),Engine Running,Engine Demand,Heat Source Enabled,Heat Source Running,Automatic Reset Flag,User Reset Flag,Service Reset Flag,Integrity Check Signal,Control State,Active Error Code,Automatic Reset Time (s),Fan Set-Point (rpm),Fan Speed (rpm),Fan Drive (%),ECU Software ID,VI Protection Software ID,Device Operating Time (h),Engine Running Time (h),Engine Starts,Engine Stops,Average Site Voltage (V),Average Running Voltage (V),External Modulation Signal (%),Heat Input Rate (s),Checksum Fail Count,Packet Count,Comments
2023-09-27T14:45:49,550.0,113.9,131.6,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3207,
2023-09-27T14:45:51,550.0,113.9,131.6,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.5,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3209,
2023-09-27T14:45:52,550.0,113.6,130.5,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3211,
2023-09-27T14:45:53,550.0,113.0,130.5,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3213,
2023-09-27T14:45:54,550.0,113.0,130.5,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.3,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3215,
2023-09-27T14:45:55,550.0,112.1,130.9,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.3,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3216,
2023-09-27T14:45:56,550.0,112.1,130.9,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3218,
2023-09-27T14:45:57,550.0,112.0,131.2,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3220,
2023-09-27T14:45:58,550.0,112.0,131.2,42.4,38.4,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3221,
2023-09-27T14:45:59,550.0,112.2,131.1,42.4,38.5,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3223,
2023-09-27T14:46:00,550.0,112.9,130.1,42.4,38.5,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3225,
2023-09-27T14:46:01,550.0,112.9,130.1,42.4,38.5,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.2,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3227,
2023-09-27T14:46:02,550.0,112.6,129.4,42.4,38.5,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.2,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3228,
2023-09-27T14:46:03,550.0,112.6,129.4,42.4,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3230,
2023-09-27T14:46:04,550.0,111.5,129.4,42.5,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3232,
2023-09-27T14:46:05,550.0,111.0,129.4,42.5,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3234,
2023-09-27T14:46:06,550.0,111.0,129.4,42.5,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3235,
2023-09-27T14:46:07,550.0,111.5,129.6,42.4,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3237,
2023-09-27T14:46:08,550.0,111.5,129.6,42.4,38.5,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3239,
2023-09-27T14:46:09,550.0,112.2,128.6,42.4,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.7,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3241,
2023-09-27T14:46:11,550.0,111.5,129.2,42.5,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.7,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3243,
2023-09-27T14:46:12,550.0,111.5,129.2,42.5,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3245,
2023-09-27T14:46:13,550.0,112.0,128.0,42.4,38.6,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3247,
2023-09-27T14:46:14,550.0,111.6,127.2,42.4,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3249,
2023-09-27T14:46:15,550.0,111.6,127.2,42.4,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.8,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3251,
2023-09-27T14:46:16,550.0,110.8,126.9,42.5,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.8,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3252,
2023-09-27T14:46:17,550.0,110.8,126.9,42.5,38.6,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.8,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3254,
2023-09-27T14:46:18,550.0,109.9,127.5,42.5,38.6,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3256,
2023-09-27T14:46:19,550.0,109.9,127.5,42.5,38.6,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3257,
2023-09-27T14:46:21,550.0,110.2,127.8,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3259,
2023-09-27T14:46:22,550.0,111.0,127.0,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3261,
2023-09-27T14:46:23,550.0,111.0,127.0,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3263,
2023-09-27T14:46:24,550.0,110.6,125.9,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3265,
2023-09-27T14:46:25,550.0,110.6,125.9,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3266,
2023-09-27T14:46:26,550.0,110.8,125.6,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3268,
2023-09-27T14:46:27,550.0,110.2,125.2,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3270,
2023-09-27T14:46:28,550.0,110.2,125.2,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.6,0.0,60.02,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3272,
2023-09-27T14:46:29,550.0,110.2,124.9,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3274,
2023-09-27T14:46:30,550.0,110.2,124.9,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3275,
2023-09-27T14:46:31,550.0,109.1,125.0,42.5,38.7,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3277,
2023-09-27T14:46:32,550.0,108.6,125.6,42.5,38.8,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3279,
2023-09-27T14:46:33,550.0,108.6,125.6,42.5,38.8,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3281,
2023-09-27T14:46:35,550.0,108.5,125.4,42.5,38.8,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3283,
2023-09-27T14:46:36,550.0,108.8,125.1,42.5,38.8,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3285,
2023-09-27T14:46:37,550.0,108.8,125.1,42.5,38.8,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3287,
2023-09-27T14:46:38,550.0,109.1,124.6,42.5,38.9,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3288,
2023-09-27T14:46:39,550.0,109.1,124.6,42.5,38.9,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3290,
2023-09-27T14:46:40,550.0,109.0,123.4,42.5,38.9,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3292,
2023-09-27T14:46:41,550.0,108.2,123.1,42.6,38.9,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3294,
2023-09-27T14:46:42,550.0,108.2,123.1,42.6,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,240.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3296,
2023-09-27T14:46:44,550.0,107.8,122.5,42.5,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,240.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3298,
2023-09-27T14:46:45,550.0,107.8,122.5,42.5,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,240.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3299,
2023-09-27T14:46:46,550.0,107.2,123.5,42.5,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3301,
2023-09-27T14:46:47,550.0,107.9,123.5,42.5,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3303,
2023-09-27T14:46:48,550.0,107.9,123.5,42.5,38.9,24.0,31.7,34.0,7.0,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3304,
2023-09-27T14:46:49,550.0,108.0,122.0,42.5,38.9,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3306,
2023-09-27T14:46:50,550.0,108.0,122.0,42.5,38.9,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,240.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3308,
2023-09-27T14:46:51,550.0,108.1,121.6,42.5,38.9,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3310,
2023-09-27T14:46:52,550.0,107.1,121.2,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3312,
2023-09-27T14:46:53,550.0,107.1,121.2,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3314,
2023-09-27T14:46:54,550.0,106.2,121.8,42.5,39.0,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3315,
2023-09-27T14:46:55,550.0,106.2,121.8,42.5,39.0,24.0,31.8,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3317,
2023-09-27T14:46:56,550.0,106.6,120.9,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3319,
2023-09-27T14:46:57,550.0,106.6,120.9,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,240.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3320,
2023-09-27T14:46:58,550.0,106.1,121.6,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3322,
2023-09-27T14:46:59,550.0,106.0,121.5,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3324,
2023-09-27T14:47:00,550.0,106.0,121.5,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3326,
2023-09-27T14:47:01,550.0,106.0,121.0,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3327,
2023-09-27T14:47:02,550.0,106.0,121.0,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3329,
2023-09-27T14:47:03,550.0,106.8,119.9,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3331,
2023-09-27T14:47:04,550.0,106.8,119.9,42.5,39.0,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.0,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3332,
2023-09-27T14:47:06,550.0,106.5,119.5,42.6,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3334,
2023-09-27T14:47:07,550.0,105.6,118.9,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3336,
2023-09-27T14:47:08,550.0,105.6,118.9,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3338,
2023-09-27T14:47:09,550.0,105.0,119.9,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3340,
2023-09-27T14:47:10,550.0,105.0,119.9,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3341,
2023-09-27T14:47:11,550.0,105.4,119.0,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3343,
2023-09-27T14:47:12,550.0,105.4,119.1,42.5,39.1,24.0,31.7,34.1,7.1,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3345,
2023-09-27T14:47:13,550.0,105.4,119.1,42.5,39.1,24.0,31.7,34.1,7.1,0.0,0.0,0.0,0,241.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3347,
2023-09-27T14:47:14,550.0,105.2,118.8,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3349,
2023-09-27T14:47:15,550.0,105.6,118.1,42.5,39.2,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.5,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3351,
2023-09-27T14:47:16,550.0,105.6,118.1,42.5,39.2,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3352,
2023-09-27T14:47:18,550.0,104.9,117.1,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3354,
2023-09-27T14:47:19,550.0,104.9,117.1,42.5,39.1,24.0,31.7,34.0,7.1,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4044.8,36.2,197,0,245.53,240.12,24.7,0.0,0,3356,
