Time,current_elevation_angle,current_azimuth_angle,sun_elevation_angle,sun_azimuth_angle
2023-06-15 08:25:18, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:19, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:20, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:22, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:23, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:25, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:26, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:27, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:29, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:30, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:32, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:33, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:35, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:37, 23.426, 74.281, 23.520, 74.370
2023-06-15 08:25:39, 23.426, 74.282, 23.720, 74.450
2023-06-15 08:25:41, 23.426, 74.289, 23.720, 74.450
2023-06-15 08:25:42, 23.426, 74.347, 23.720, 74.450
2023-06-15 08:25:44, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:46, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:47, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:49, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:50, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:51, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:53, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:54, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:56, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:57, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:25:58, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:00, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:01, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:03, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:05, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:06, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:08, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:09, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:11, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:12, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:13, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:15, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:16, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:18, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:19, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:20, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:22, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:23, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:25, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:26, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:27, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:29, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:30, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:32, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:33, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:35, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:37, 23.661, 74.433, 23.730, 74.460
2023-06-15 08:26:39, 23.686, 74.433, 23.930, 74.530
2023-06-15 08:26:41, 23.782, 74.433, 23.930, 74.530
2023-06-15 08:26:43, 23.834, 74.433, 23.950, 74.540
2023-06-15 08:26:45, 23.855, 74.435, 23.950, 74.540
2023-06-15 08:26:46, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:47, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:49, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:50, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:52, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:53, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:54, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:56, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:57, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:26:59, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:00, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:01, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:03, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:05, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:07, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:08, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:09, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:11, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:12, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:14, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:15, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:16, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:18, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:19, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:21, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:22, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:23, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:25, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:26, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:28, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:29, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:30, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:32, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:33, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:36, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:37, 23.855, 74.448, 23.950, 74.540
2023-06-15 08:27:39, 23.907, 74.448, 24.150, 74.610
2023-06-15 08:27:41, 24.065, 74.448, 24.150, 74.610
2023-06-15 08:27:43, 24.065, 74.490, 24.170, 74.620
2023-06-15 08:27:45, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:46, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:47, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:49, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:50, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:52, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:53, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:54, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:56, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:57, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:27:59, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:00, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:01, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:03, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:05, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:07, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:08, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:09, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:11, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:12, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:14, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:15, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:16, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:18, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:19, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:21, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:22, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:23, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:25, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:26, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:28, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:29, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:30, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:32, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:33, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:36, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:37, 24.132, 74.523, 24.170, 74.620
2023-06-15 08:28:43, 24.132, 74.528, 24.380, 74.700
2023-06-15 08:28:45, 24.132, 74.539, 24.380, 74.700
2023-06-15 08:28:46, 24.132, 74.562, 24.380, 74.700
2023-06-15 08:28:48, 24.132, 74.576, 24.380, 74.700
2023-06-15 08:28:49, 24.132, 74.587, 24.380, 74.700
2023-06-15 08:28:50, 24.132, 74.595, 24.380, 74.700
2023-06-15 08:28:52, 24.132, 74.601, 24.380, 74.700
2023-06-15 08:28:53, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:28:55, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:28:56, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:28:57, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:28:59, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:00, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:02, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:03, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:05, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:07, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:08, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:10, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:11, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:12, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:14, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:15, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:17, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:18, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:19, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:21, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:22, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:24, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:25, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:26, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:28, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:29, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:31, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:32, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:34, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:36, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:37, 24.305, 74.601, 24.380, 74.700
2023-06-15 08:29:41, 24.305, 74.602, 24.580, 74.780
2023-06-15 08:29:42, 24.305, 74.602, 24.580, 74.780
2023-06-15 08:29:44, 24.305, 74.602, 24.600, 74.780
2023-06-15 08:29:46, 24.305, 74.602, 24.600, 74.780
2023-06-15 08:29:47, 24.305, 74.602, 24.600, 74.780
2023-06-15 08:29:49, 24.305, 74.602, 24.600, 74.780
2023-06-15 08:29:50, 24.305, 74.602, 24.600, 74.780
2023-06-15 08:29:51, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:29:53, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:29:54, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:29:56, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:29:57, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:29:58, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:00, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:01, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:03, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:04, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:06, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:08, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:09, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:11, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:12, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:13, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:15, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:16, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:18, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:19, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:20, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:22, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:23, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:25, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:26, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:27, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:29, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:30, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:32, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:33, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:35, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:37, 24.305, 74.605, 24.600, 74.780
2023-06-15 08:30:39, 24.305, 74.605, 24.800, 74.860
2023-06-15 08:30:41, 24.305, 74.605, 24.800, 74.860
2023-06-15 08:30:42, 24.305, 74.605, 24.800, 74.860
2023-06-15 08:30:45, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:46, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:47, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:49, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:50, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:52, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:53, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:54, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:56, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:57, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:30:59, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:00, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:01, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:03, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:04, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:07, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:08, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:09, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:11, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:12, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:15, 24.305, 74.605, 24.820, 74.870
2023-06-15 08:31:16, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:18, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:19, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:23, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:25, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:26, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:30, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:32, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:33, 24.305, 74.607, 24.820, 74.870
2023-06-15 08:31:39, 24.305, 74.607, 25.020, 74.940
2023-06-15 08:31:41, 24.305, 74.607, 25.020, 74.940
2023-06-15 08:31:42, 24.305, 74.607, 25.020, 74.940
2023-06-15 08:31:45, 24.305, 74.607, 25.030, 74.950
2023-06-15 08:31:46, 24.305, 74.607, 25.030, 74.950
2023-06-15 08:31:47, 24.305, 74.607, 25.030, 74.950
2023-06-15 08:31:49, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:50, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:52, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:53, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:54, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:56, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:57, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:31:59, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:00, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:01, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:03, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:05, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:07, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:08, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:09, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:11, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:12, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:14, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:15, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:16, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:18, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:19, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:21, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:22, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:23, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:25, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:26, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:28, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:29, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:30, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:32, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:33, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:36, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:37, 24.305, 74.609, 25.030, 74.950
2023-06-15 08:32:39, 24.305, 74.609, 25.240, 75.020
2023-06-15 08:44:59, 27.810, 75.980, 27.920, 76.020
2023-06-15 08:45:00, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:02, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:03, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:05, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:07, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:08, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:10, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:11, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:12, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:14, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:15, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:17, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:18, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:19, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:21, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:22, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:24, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:25, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:26, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:28, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:29, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:31, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:32, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:33, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:36, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:37, 27.859, 75.980, 27.920, 76.020
2023-06-15 08:45:40, 27.988, 75.980, 28.070, 76.070
2023-06-15 08:45:41, 27.988, 75.980, 28.070, 76.070
2023-06-15 08:45:44, 27.988, 75.993, 28.080, 76.080
2023-06-15 08:45:45, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:46, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:48, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:49, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:51, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:52, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:53, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:55, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:56, 27.988, 75.994, 28.080, 76.080
2023-06-15 08:45:59, 27.988, 75.994, 28.140, 76.100
2023-06-15 08:46:00, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:05, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:07, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:08, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:12, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:14, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:15, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:16, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:18, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:19, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:21, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:22, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:23, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:25, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:26, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:28, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:29, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:30, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:32, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:33, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:36, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:37, 28.074, 76.014, 28.140, 76.100
2023-06-15 08:46:40, 28.203, 76.020, 28.280, 76.150
2023-06-15 08:46:41, 28.203, 76.041, 28.280, 76.150
2023-06-15 08:46:43, 28.203, 76.053, 28.300, 76.160
2023-06-15 08:46:45, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:46, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:48, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:49, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:50, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:52, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:53, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:55, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:56, 28.203, 76.067, 28.300, 76.160
2023-06-15 08:46:59, 28.203, 76.067, 28.360, 76.180
2023-06-15 08:47:00, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:01, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:03, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:05, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:09, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:11, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:12, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:16, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:18, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:19, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:23, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:25, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:26, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:27, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:29, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:30, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:32, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:33, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:35, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:37, 28.269, 76.082, 28.360, 76.180
2023-06-15 08:47:39, 28.269, 76.089, 28.500, 76.230
2023-06-15 08:47:41, 28.269, 76.099, 28.500, 76.230
2023-06-15 08:47:43, 28.269, 76.129, 28.520, 76.240
2023-06-15 08:47:45, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:46, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:47, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:49, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:50, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:52, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:53, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:54, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:56, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:47:57, 28.444, 76.147, 28.520, 76.240
2023-06-15 08:48:00, 28.444, 76.152, 28.570, 76.260
2023-06-15 08:48:01, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:06, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:08, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:09, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:10, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:12, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:13, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:15, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:16, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:17, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:19, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:20, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:22, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:23, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:24, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:26, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:27, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:29, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:30, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:31, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:33, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:35, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:37, 28.489, 76.162, 28.570, 76.260
2023-06-15 08:48:39, 28.489, 76.164, 28.720, 76.310
2023-06-15 08:48:41, 28.489, 76.164, 28.720, 76.310
2023-06-15 08:48:42, 28.489, 76.164, 28.720, 76.310
2023-06-15 08:48:44, 28.489, 76.197, 28.740, 76.310
2023-06-15 08:48:46, 28.532, 76.214, 28.740, 76.310
