Device: DAQ1
Serial Number: 2135CBB
Channel Count: 8
Sample Count: 11782
Start Time: 7/9/2023 9:43:25 AM
Scan Rate: 1
Sample,Date/Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
18,7/9/2023 9:43:43 AM,-37070995456.000,34.221,29.841,32.701,-8.971,-9.325,-9.855,-8.939
19,7/9/2023 9:43:44 AM,-35647815680.000,34.169,29.848,32.883,-9.017,-9.310,-9.701,-8.969
20,7/9/2023 9:43:45 AM,-36068270080.000,34.286,29.906,32.810,-9.017,-9.356,-9.532,-8.985
21,7/9/2023 9:43:46 AM,-36976443392.000,34.233,29.971,32.787,-9.002,-9.418,-9.548,-9.046
22,7/9/2023 9:43:47 AM,-35678171136.000,34.204,29.927,32.816,-8.910,-9.433,-9.164,-9.015
23,7/9/2023 9:43:48 AM,-36708966400.000,34.351,29.927,32.743,-8.986,-9.510,-9.210,-9.015
24,7/9/2023 9:43:49 AM,-36111761408.000,34.277,29.927,32.860,-8.864,-9.632,-9.164,-8.939
25,7/9/2023 9:43:50 AM,-37440331776.000,34.277,29.869,32.963,-8.956,-9.525,-9.333,-9.000
26,7/9/2023 9:43:51 AM,-36118159360.000,34.380,29.869,32.919,-8.879,-9.586,-9.364,-8.862
27,7/9/2023 9:43:52 AM,-36191952896.000,34.263,29.927,32.904,-8.802,-9.709,-9.456,-8.969
28,7/9/2023 9:43:53 AM,-36562911232.000,34.321,29.971,32.963,-8.726,-9.786,-9.425,-8.908
29,7/9/2023 9:43:54 AM,-36159860736.000,34.307,29.898,32.934,-8.649,-9.632,-9.394,-8.939
30,7/9/2023 9:43:55 AM,-35730300928.000,34.373,29.936,32.942,-8.741,-9.356,-9.164,-8.969
31,7/9/2023 9:43:56 AM,-36625924096.000,34.242,29.936,32.942,-8.619,-9.187,-9.241,-8.985
32,7/9/2023 9:43:57 AM,-36525449216.000,34.388,29.965,33.074,-8.695,-9.157,-9.256,-8.923
33,7/9/2023 9:43:58 AM,-36164456448.000,34.403,29.994,33.059,-8.619,-9.264,-9.241,-9.061
34,7/9/2023 9:43:59 AM,-36938596352.000,34.373,29.950,33.045,-8.649,-9.295,-9.042,-9.061
35,7/9/2023 9:44:00 AM,-36281548800.000,34.440,29.988,33.024,-8.665,-9.494,-8.858,-8.954
36,7/9/2023 9:44:01 AM,-35932225536.000,34.367,29.973,32.980,-8.634,-9.617,-8.720,-8.985
37,7/9/2023 9:44:02 AM,-36197933056.000,34.411,30.047,33.097,-8.695,-9.694,-8.521,-9.000
38,7/9/2023 9:44:03 AM,-37592313856.000,34.572,30.062,33.068,-8.711,-9.418,-8.582,-8.985
39,7/9/2023 9:44:04 AM,-35898515456.000,34.507,30.011,33.091,-8.603,-9.341,-8.796,-8.985
40,7/9/2023 9:44:05 AM,-36066459648.000,34.660,30.003,33.068,-8.619,-9.172,-8.934,-8.969
41,7/9/2023 9:44:06 AM,-37527408640.000,34.639,30.041,33.105,-8.588,-8.958,-9.088,-8.969
42,7/9/2023 9:44:07 AM,-37784825856.000,34.720,30.034,33.216,-8.496,-9.034,-9.164,-8.985
43,7/9/2023 9:44:08 AM,-38033739776.000,34.758,30.028,33.122,-8.756,-8.942,-9.379,-9.031
44,7/9/2023 9:44:09 AM,-36736884736.000,34.781,30.007,33.189,-8.588,-8.896,-9.364,-9.015
45,7/9/2023 9:44:10 AM,-36990025728.000,34.860,30.043,33.254,-8.527,-9.004,-9.425,-9.000
46,7/9/2023 9:44:11 AM,-36869095424.000,34.992,30.028,33.239,-8.511,-8.958,-9.318,-8.969
47,7/9/2023 9:44:12 AM,-37160574976.000,35.065,30.101,33.342,-8.557,-9.157,-9.272,-8.969
48,7/9/2023 9:44:13 AM,-36694589440.000,35.146,29.992,33.482,-8.511,-9.279,-8.919,-9.000
49,7/9/2023 9:44:14 AM,-36925997056.000,35.073,30.066,33.467,-8.496,-9.187,-8.720,-9.000
50,7/9/2023 9:44:15 AM,-37665910784.000,35.009,30.148,33.563,-8.481,-9.279,-8.674,-9.015
51,7/9/2023 9:44:16 AM,-37721030656.000,35.029,30.066,33.599,-8.251,-9.172,-8.674,-8.954
52,7/9/2023 9:44:17 AM,-37227757568.000,35.044,30.080,33.877,-8.312,-9.049,-8.521,-9.000
53,7/9/2023 9:44:18 AM,-38685876224.000,35.080,30.057,33.913,-8.266,-8.958,-8.750,-8.969
54,7/9/2023 9:44:19 AM,-37169020928.000,35.188,30.122,34.182,-8.266,-8.636,-8.980,-9.077
55,7/9/2023 9:44:20 AM,-38184902656.000,35.226,30.190,34.425,-8.236,-8.559,-9.057,-8.969
56,7/9/2023 9:44:21 AM,-37404475392.000,35.299,30.160,34.512,-8.190,-8.360,-9.088,-8.908
57,7/9/2023 9:44:22 AM,-37894553600.000,35.322,30.242,34.608,-8.190,-8.529,-8.950,-8.969
58,7/9/2023 9:44:23 AM,-37528358912.000,35.380,30.139,34.799,-8.190,-8.712,-8.965,-8.985
59,7/9/2023 9:44:24 AM,-37272469504.000,35.547,30.116,34.980,-8.175,-8.820,-8.750,-9.000
60,7/9/2023 9:44:25 AM,-37596594176.000,35.956,30.190,35.302,-8.129,-8.866,-8.689,-9.092
61,7/9/2023 9:44:26 AM,-37335093248.000,36.219,30.219,35.448,-8.067,-8.743,-8.459,-9.000
62,7/9/2023 9:44:27 AM,-37483868160.000,36.730,30.131,35.945,-8.190,-8.605,-8.536,-9.015
63,7/9/2023 9:44:28 AM,-36800602112.000,37.066,30.204,36.222,-8.175,-8.605,-8.597,-9.000
64,7/9/2023 9:44:29 AM,-36573118464.000,37.548,30.204,37.011,-8.220,-8.758,-8.490,-9.000
65,7/9/2023 9:44:30 AM,-37238104064.000,37.831,30.255,38.300,-8.251,-8.881,-8.245,-9.015
66,7/9/2023 9:44:31 AM,-37548720128.000,38.414,30.181,39.058,-8.358,-9.080,-8.168,-8.969
67,7/9/2023 9:44:32 AM,-37180760064.000,39.207,30.188,40.840,-8.435,-9.065,-8.000,-8.985
68,7/9/2023 9:44:33 AM,-36389699584.000,39.642,30.274,41.943,-8.358,-8.942,-7.893,-8.939
69,7/9/2023 9:44:34 AM,-37020418048.000,40.588,30.303,44.439,-8.297,-9.141,-7.847,-9.046
70,7/9/2023 9:44:35 AM,-37002637312.000,41.074,30.236,45.649,-8.389,-9.157,-7.694,-8.954
71,7/9/2023 9:44:36 AM,-37410594816.000,42.121,30.280,48.355,-8.420,-9.141,-7.618,-8.969
72,7/9/2023 9:44:37 AM,-36086571008.000,43.382,30.263,51.775,-8.450,-8.958,-7.633,-9.061
73,7/9/2023 9:44:38 AM,-36813598720.000,43.759,30.307,53.836,-8.603,-8.850,-7.771,-8.939
74,7/9/2023 9:44:39 AM,-36456591360.000,44.485,30.351,57.909,-8.573,-8.942,-7.954,-9.046
75,7/9/2023 9:44:40 AM,-36464906240.000,44.911,30.343,60.501,-8.603,-8.850,-7.969,-8.939
76,7/9/2023 9:44:41 AM,-37581873152.000,45.766,30.343,66.712,-8.695,-9.065,-7.924,-8.969
77,7/9/2023 9:44:42 AM,-36318298112.000,46.468,30.393,72.404,-8.726,-9.218,-7.908,-9.015
78,7/9/2023 9:44:43 AM,-35934920704.000,46.621,30.372,74.846,-9.799,-9.310,-7.434,-8.939
79,7/9/2023 9:44:44 AM,-39203340288.000,47.090,30.423,78.919,-8.711,-9.034,-7.847,-9.015
80,7/9/2023 9:44:45 AM,-38770065408.000,47.357,30.385,81.288,-8.711,-8.835,-8.168,-8.954
81,7/9/2023 9:44:46 AM,-38386319360.000,49.020,30.400,87.321,-8.573,-8.467,-8.184,-9.031
82,7/9/2023 9:44:47 AM,-39530233856.000,51.691,30.355,92.804,-8.619,-8.299,-8.214,-9.015
83,7/9/2023 9:44:48 AM,-37187768320.000,53.499,30.479,96.131,-8.542,-8.483,-8.138,-8.923
84,7/9/2023 9:44:49 AM,-37140365312.000,58.427,30.412,101.625,-8.557,-8.590,-8.046,-8.908
85,7/9/2023 9:44:50 AM,-38211342336.000,61.314,30.427,103.659,-8.542,-8.743,-7.954,-8.985
86,7/9/2023 9:44:51 AM,-37061591040.000,67.509,30.383,106.867,-8.542,-8.789,-7.862,-9.015
87,7/9/2023 9:44:52 AM,-37799088128.000,70.331,30.441,109.790,-8.358,-8.881,-7.832,-8.877
88,7/9/2023 9:44:53 AM,-37586137088.000,75.973,30.441,111.645,-8.420,-8.728,-7.786,-8.923
89,7/9/2023 9:44:54 AM,-36888190976.000,81.085,30.456,115.520,-8.420,-8.712,-7.648,-8.939
90,7/9/2023 9:44:55 AM,-37663952896.000,83.715,30.435,116.386,-8.450,-8.421,-7.709,-8.985
91,7/9/2023 9:44:56 AM,-37759094784.000,88.984,30.530,116.843,-8.465,-8.421,-7.725,-8.985
92,7/9/2023 9:44:57 AM,-37082664960.000,91.490,30.435,116.459,-8.511,-8.559,-7.602,-9.046
93,7/9/2023 9:44:58 AM,-38027968512.000,95.542,30.494,115.877,-8.465,-8.574,-7.556,-9.061
94,7/9/2023 9:44:59 AM,-37263482880.000,99.141,30.479,115.645,-8.389,-8.574,-7.541,-8.954
95,7/9/2023 9:45:00 AM,-37509398528.000,100.763,30.546,115.522,-8.573,-8.452,-7.556,-8.923
96,7/9/2023 9:45:01 AM,-38520315904.000,103.727,30.509,115.485,-8.603,-8.666,-7.495,-9.000
97,7/9/2023 9:45:02 AM,-37279961088.000,105.085,30.582,115.398,-8.634,-8.774,-7.434,-8.969
98,7/9/2023 9:45:03 AM,-38195945472.000,107.976,30.567,115.456,-8.649,-8.881,-7.388,-9.000
99,7/9/2023 9:45:04 AM,-36925497344.000,110.583,30.655,115.688,-8.619,-8.666,-7.266,-8.985
100,7/9/2023 9:45:05 AM,-37755740160.000,111.836,30.603,115.971,-8.588,-8.391,-7.220,-8.847
101,7/9/2023 9:45:06 AM,-37394046976.000,114.303,30.618,116.291,-8.603,-7.962,-7.251,-8.862
102,7/9/2023 9:45:07 AM,-36777312256.000,115.479,30.603,116.421,-8.649,-7.794,-7.190,-8.923
103,7/9/2023 9:45:08 AM,-37494722560.000,117.814,30.641,116.924,-8.756,-7.824,-7.281,-8.939
104,7/9/2023 9:45:09 AM,-37413380096.000,118.973,30.576,117.267,-8.787,-7.916,-7.220,-8.893
105,7/9/2023 9:45:10 AM,-37918871552.000,121.319,30.620,117.529,-8.833,-8.039,-7.297,-9.000
106,7/9/2023 9:45:11 AM,-37708644352.000,123.486,30.584,118.090,-8.787,-8.222,-7.220,-8.954
107,7/9/2023 9:45:12 AM,-36651425792.000,124.655,30.613,118.221,-8.726,-8.345,-6.976,-8.954
108,7/9/2023 9:45:13 AM,-38212296704.000,126.862,30.613,118.876,-8.619,-8.268,-6.976,-8.923
109,7/9/2023 9:45:14 AM,-36700143616.000,127.960,30.643,119.167,-8.511,-8.115,-7.190,-8.862
110,7/9/2023 9:45:15 AM,-37570478080.000,130.186,30.584,119.735,-8.450,-8.299,-7.098,-8.862
111,7/9/2023 9:45:16 AM,-37774790656.000,132.350,30.695,120.545,-8.374,-8.406,-7.022,-8.893
112,7/9/2023 9:45:17 AM,-36856012800.000,133.503,30.527,120.816,-8.251,-8.329,-6.915,-8.847
113,7/9/2023 9:45:18 AM,-37666332672.000,135.501,30.674,121.574,-8.236,-8.329,-6.991,-8.862
114,7/9/2023 9:45:19 AM,-37055508480.000,136.574,30.660,121.938,-8.144,-8.375,-7.067,-8.816
115,7/9/2023 9:45:20 AM,-38424514560.000,138.679,30.645,122.639,-8.175,-8.529,-7.144,-8.831
116,7/9/2023 9:45:21 AM,-38356877312.000,140.800,30.674,123.354,-8.251,-8.498,-7.251,-8.770
117,7/9/2023 9:45:22 AM,-36379103232.000,141.773,30.557,123.646,-8.113,-8.666,-7.388,-8.770
118,7/9/2023 9:45:23 AM,-37829615616.000,143.927,30.762,124.449,-8.175,-8.620,-7.342,-8.755
119,7/9/2023 9:45:24 AM,-37209874432.000,144.827,30.762,124.829,-8.205,-8.697,-7.083,-8.785
120,7/9/2023 9:45:25 AM,-38438035456.000,146.748,30.748,125.559,-8.220,-8.620,-6.945,-8.755
121,7/9/2023 9:45:26 AM,-37391212544.000,147.827,30.733,126.349,-8.205,-8.651,-6.823,-8.816
122,7/9/2023 9:45:27 AM,-36750344192.000,149.653,30.769,126.662,-8.190,-8.682,-6.625,-8.724
123,7/9/2023 9:45:28 AM,-37108465664.000,151.599,30.760,127.473,-8.220,-8.942,-6.579,-8.724
124,7/9/2023 9:45:29 AM,-37862039552.000,152.598,30.840,127.743,-8.236,-8.896,-6.716,-8.647
125,7/9/2023 9:45:30 AM,-39183187968.000,154.560,30.788,128.305,-8.236,-9.019,-6.777,-8.647
126,7/9/2023 9:45:31 AM,-37825794048.000,155.412,30.764,128.619,-8.251,-8.881,-6.625,-8.663
127,7/9/2023 9:45:32 AM,-38789513216.000,157.392,30.771,129.299,-8.343,-8.927,-6.609,-8.647
128,7/9/2023 9:45:33 AM,-36945567744.000,159.262,30.844,129.856,-8.312,-8.958,-6.533,-8.617
129,7/9/2023 9:45:34 AM,-39140884480.000,160.175,30.762,130.214,-8.312,-8.835,-6.670,-8.525
130,7/9/2023 9:45:35 AM,-37487108096.000,162.062,30.865,130.873,-8.297,-8.881,-6.701,-8.540
131,7/9/2023 9:45:36 AM,-39602610176.000,163.153,30.915,131.129,-8.328,-8.804,-6.777,-8.540
132,7/9/2023 9:45:37 AM,-38657138688.000,165.057,30.857,131.891,-8.297,-8.881,-6.777,-8.540
133,7/9/2023 9:45:38 AM,-39256494080.000,166.946,30.798,132.419,-8.282,-8.942,-6.792,-8.494
134,7/9/2023 9:45:39 AM,-38861717504.000,167.884,30.783,132.713,-8.496,-8.866,-6.838,-8.510
135,7/9/2023 9:45:40 AM,-37916925952.000,169.796,30.907,133.571,-8.358,-8.958,-6.945,-8.433
136,7/9/2023 9:45:41 AM,-39213654016.000,170.883,30.951,133.791,-8.358,-8.896,-6.899,-8.356
137,7/9/2023 9:45:42 AM,-39892426752.000,172.677,30.884,134.561,-8.404,-8.789,-6.930,-8.341
138,7/9/2023 9:45:43 AM,-38460747776.000,174.509,30.840,135.060,-8.542,-8.820,-6.945,-8.387
139,7/9/2023 9:45:44 AM,-39702491136.000,175.365,30.978,135.346,-8.404,-8.559,-6.747,-8.265
140,7/9/2023 9:45:45 AM,-38451052544.000,177.145,30.926,136.014,-8.282,-8.697,-6.792,-8.249
141,7/9/2023 9:45:46 AM,-39933399040.000,178.016,30.991,136.343,-8.465,-8.820,-6.686,-8.234
142,7/9/2023 9:45:47 AM,-38571663360.000,179.775,30.991,136.829,-8.420,-8.789,-6.701,-8.249
143,7/9/2023 9:45:48 AM,-40367955968.000,180.587,30.997,137.100,-8.358,-8.835,-6.823,-8.096
144,7/9/2023 9:45:49 AM,-39111892992.000,182.323,31.048,137.724,-8.328,-8.942,-6.777,-8.096
145,7/9/2023 9:45:50 AM,-38995189760.000,184.053,31.048,138.180,-8.404,-9.126,-6.380,-8.020
146,7/9/2023 9:45:51 AM,-40509956096.000,184.939,30.981,138.496,-8.465,-9.034,-6.304,-8.127
147,7/9/2023 9:45:52 AM,-39379283968.000,186.520,31.054,138.937,-8.465,-8.804,-6.228,-7.974
148,7/9/2023 9:45:53 AM,-39291445248.000,187.302,31.075,139.062,-8.435,-8.850,-6.152,-8.004
149,7/9/2023 9:45:54 AM,-40211714048.000,188.853,30.987,139.385,-8.389,-8.774,-6.152,-7.867
150,7/9/2023 9:45:55 AM,-41298358272.000,190.493,31.046,139.710,-8.343,-8.651,-6.441,-7.821
151,7/9/2023 9:45:56 AM,-39363977216.000,191.313,31.075,139.842,-8.450,-8.728,-6.625,-7.775
152,7/9/2023 9:45:57 AM,-40352788480.000,192.834,31.031,140.107,-8.527,-8.866,-6.655,-7.714
153,7/9/2023 9:45:58 AM,-39796097024.000,193.558,31.083,140.248,-8.573,-8.850,-6.808,-7.744
154,7/9/2023 9:45:59 AM,-39956889600.000,194.989,31.083,140.543,-8.619,-8.988,-6.823,-7.545
155,7/9/2023 9:46:00 AM,-40703303680.000,196.503,31.033,140.831,-8.496,-8.988,-7.113,-7.591
156,7/9/2023 9:46:01 AM,-39720886272.000,197.263,31.077,140.979,-8.511,-9.141,-6.869,-7.607
157,7/9/2023 9:46:02 AM,-40258535424.000,198.642,31.100,141.238,-8.328,-9.095,-6.762,-7.500
158,7/9/2023 9:46:03 AM,-39499972608.000,199.343,31.056,141.297,-8.496,-9.187,-6.625,-7.484
159,7/9/2023 9:46:04 AM,-40781144064.000,200.737,31.020,141.644,-8.404,-9.203,-6.625,-7.377
160,7/9/2023 9:46:05 AM,-40547999744.000,201.400,31.131,141.948,-8.389,-9.341,-6.533,-7.408
161,7/9/2023 9:46:06 AM,-40301879296.000,202.898,31.052,142.118,-8.343,-9.356,-6.625,-7.316
162,7/9/2023 9:46:07 AM,-41210396672.000,204.208,31.155,142.177,-8.251,-8.774,-6.640,-7.270
163,7/9/2023 9:46:08 AM,-39730348032.000,204.923,31.243,142.325,-8.312,-8.743,-6.899,-7.240
164,7/9/2023 9:46:09 AM,-40673837056.000,206.262,31.052,142.516,-8.328,-8.574,-6.945,-7.240
165,7/9/2023 9:46:10 AM,-40407851008.000,206.991,31.125,142.620,-8.236,-8.406,-6.838,-7.179
166,7/9/2023 9:46:11 AM,-39467786240.000,208.338,31.236,142.923,-8.220,-8.483,-6.899,-7.041
167,7/9/2023 9:46:12 AM,-39505924096.000,209.736,31.148,143.041,-8.236,-8.529,-7.235,-6.980
168,7/9/2023 9:46:13 AM,-40276680704.000,210.399,31.186,143.212,-8.175,-8.605,-7.098,-6.904
169,7/9/2023 9:46:14 AM,-38747619328.000,211.751,31.201,143.433,-8.175,-8.544,-7.159,-6.934
170,7/9/2023 9:46:15 AM,-40336666624.000,212.420,31.157,143.522,-8.190,-8.574,-7.266,-6.858
171,7/9/2023 9:46:16 AM,-39601119232.000,213.742,31.157,143.832,-8.236,-8.774,-7.159,-6.705
172,7/9/2023 9:46:17 AM,-39476215808.000,215.020,31.201,144.068,-8.297,-8.697,-6.884,-6.553
173,7/9/2023 9:46:18 AM,-40534827008.000,215.702,31.113,144.112,-8.220,-8.774,-6.838,-6.598
174,7/9/2023 9:46:19 AM,-40039022592.000,216.869,31.121,144.357,-8.175,-8.820,-6.823,-6.568
175,7/9/2023 9:46:20 AM,-38943805440.000,217.536,31.165,144.460,-8.159,-8.820,-6.609,-6.568
176,7/9/2023 9:46:21 AM,-40144396288.000,218.797,31.165,144.637,-7.976,-8.666,-6.487,-6.491
177,7/9/2023 9:46:22 AM,-39679119360.000,219.390,31.224,144.785,-8.113,-8.513,-6.533,-6.324
178,7/9/2023 9:46:23 AM,-39070670848.000,220.517,31.165,144.814,-7.945,-8.391,-6.548,-6.293
179,7/9/2023 9:46:24 AM,-40600223744.000,221.555,31.224,144.977,-8.052,-7.993,-6.747,-6.217
180,7/9/2023 9:46:25 AM,-39745290240.000,222.236,31.253,145.065,-7.991,-8.100,-6.960,-6.247
181,7/9/2023 9:46:26 AM,-38708187136.000,223.244,31.356,145.080,-8.113,-8.222,-6.960,-6.125
182,7/9/2023 9:46:27 AM,-39796129792.000,223.724,31.230,145.219,-8.098,-8.146,-6.976,-6.141
183,7/9/2023 9:46:28 AM,-39538622464.000,224.878,31.259,145.264,-8.144,-8.452,-6.991,-5.927
184,7/9/2023 9:46:29 AM,-40547475456.000,225.891,31.222,145.196,-8.067,-8.559,-6.899,-5.866
185,7/9/2023 9:46:30 AM,-40402284544.000,226.468,31.456,145.226,-8.175,-8.345,-6.762,-5.851
186,7/9/2023 9:46:31 AM,-38814380032.000,227.504,31.295,145.255,-8.220,-8.268,-6.777,-5.683
187,7/9/2023 9:46:32 AM,-40609857536.000,227.953,31.316,145.217,-8.129,-8.069,-6.670,-5.683
188,7/9/2023 9:46:33 AM,-39167926272.000,228.995,31.308,145.179,-8.067,-8.039,-6.640,-5.622
189,7/9/2023 9:46:34 AM,-38868062208.000,230.006,31.373,145.260,-8.175,-8.085,-6.670,-5.607
190,7/9/2023 9:46:35 AM,-39621472256.000,230.618,31.393,145.266,-7.991,-8.176,-6.579,-5.501
191,7/9/2023 9:46:36 AM,-39815061504.000,231.747,31.385,145.287,-8.006,-8.039,-6.579,-5.409
192,7/9/2023 9:46:37 AM,-38082572288.000,232.263,31.356,145.272,-7.991,-8.039,-6.579,-5.455
193,7/9/2023 9:46:38 AM,-40097177600.000,233.421,31.362,145.352,-7.991,-8.115,-6.655,-5.196
194,7/9/2023 9:46:39 AM,-38523183104.000,234.557,31.318,145.412,-7.991,-8.268,-6.731,-5.196
195,7/9/2023 9:46:40 AM,-40508436480.000,235.094,31.398,145.521,-7.914,-8.452,-6.640,-5.135
196,7/9/2023 9:46:41 AM,-39395577856.000,236.271,31.352,145.726,-7.976,-8.085,-6.365,-5.059
197,7/9/2023 9:46:42 AM,-40943353856.000,236.978,31.425,145.637,-7.960,-7.870,-6.472,-4.968
198,7/9/2023 9:46:43 AM,-39814533120.000,238.193,31.461,145.924,-7.991,-8.008,-6.472,-4.876
199,7/9/2023 9:46:44 AM,-40734826496.000,238.723,31.446,145.954,-7.930,-7.993,-6.487,-4.861
200,7/9/2023 9:46:45 AM,-40966877184.000,240.209,31.446,146.279,-8.021,-7.886,-6.533,-4.846
201,7/9/2023 9:46:46 AM,-39563886592.000,241.475,31.475,146.412,-8.021,-7.870,-6.594,-4.740
202,7/9/2023 9:46:47 AM,-39588184064.000,242.122,31.519,146.648,-8.006,-7.931,-6.777,-4.603
203,7/9/2023 9:46:48 AM,-41128206336.000,243.592,31.534,146.885,-8.098,-8.023,-6.625,-4.512
204,7/9/2023 9:46:49 AM,-40613888000.000,244.120,31.417,147.033,-8.129,-8.146,-6.792,-4.512
205,7/9/2023 9:46:50 AM,-41167740928.000,245.530,31.519,147.313,-8.021,-8.284,-6.838,-4.466
206,7/9/2023 9:46:51 AM,-38967267328.000,246.983,31.461,147.683,-7.884,-8.375,-6.731,-4.314
207,7/9/2023 9:46:52 AM,-41008312320.000,247.606,31.526,147.911,-7.899,-8.146,-6.808,-4.193
208,7/9/2023 9:46:53 AM,-40752631808.000,249.169,31.446,148.260,-7.930,-7.564,-6.655,-4.086
209,7/9/2023 9:46:54 AM,-39295885312.000,249.835,31.540,148.518,-7.838,-7.427,-6.762,-4.117
210,7/9/2023 9:46:55 AM,-41193402368.000,251.291,31.576,148.849,-7.792,-7.350,-6.762,-3.950
211,7/9/2023 9:46:56 AM,-39951380480.000,252.756,31.547,149.337,-7.884,-7.274,-6.976,-3.843
212,7/9/2023 9:46:57 AM,-40598683648.000,253.450,31.509,149.581,-7.945,-7.045,-6.991,-3.828
213,7/9/2023 9:46:58 AM,-40160423936.000,254.912,31.480,150.010,-7.868,-6.923,-6.869,-3.677
214,7/9/2023 9:46:59 AM,-40069079040.000,255.731,31.568,150.232,-7.899,-6.968,-7.174,-3.646
215,7/9/2023 9:47:00 AM,-40915763200.000,257.266,31.582,150.646,-7.838,-7.213,-7.220,-3.707
216,7/9/2023 9:47:01 AM,-40527675392.000,257.996,31.568,150.913,-7.914,-7.320,-7.251,-3.540
217,7/9/2023 9:47:02 AM,-41469591552.000,259.602,31.700,151.327,-7.899,-7.289,-7.067,-3.449
218,7/9/2023 9:47:03 AM,-41660174336.000,261.227,31.559,151.719,-7.868,-7.289,-7.083,-3.267
219,7/9/2023 9:47:04 AM,-40641290240.000,262.023,31.612,151.964,-7.777,-7.198,-7.098,-3.222
220,7/9/2023 9:47:05 AM,-42587451392.000,263.591,31.664,152.313,-7.670,-7.106,-6.991,-3.116
221,7/9/2023 9:47:06 AM,-41759866880.000,264.413,31.656,152.542,-7.746,-7.014,-6.976,-3.146
222,7/9/2023 9:47:07 AM,-42802675712.000,266.051,31.620,152.950,-7.700,-6.923,-7.144,-2.995
223,7/9/2023 9:47:08 AM,-42676400128.000,267.695,31.605,153.335,-7.716,-7.045,-7.190,-2.843
224,7/9/2023 9:47:09 AM,-44101066752.000,268.531,31.670,153.623,-7.761,-7.182,-7.327,-2.828
225,7/9/2023 9:47:10 AM,-42318430208.000,270.165,31.633,154.163,-7.746,-7.335,-7.312,-2.722
226,7/9/2023 9:47:11 AM,-43626127360.000,270.972,31.626,154.127,-7.792,-7.213,-7.297,-2.677
227,7/9/2023 9:47:12 AM,-43213492224.000,272.664,31.737,154.773,-7.639,-6.923,-7.342,-2.586
228,7/9/2023 9:47:13 AM,-43467010048.000,274.312,31.687,155.138,-7.593,-7.029,-7.373,-2.495
229,7/9/2023 9:47:14 AM,-43595325440.000,275.240,31.628,155.360,-7.608,-7.182,-7.404,-2.435
230,7/9/2023 9:47:15 AM,-43299815424.000,276.812,31.752,155.930,-7.716,-7.381,-7.266,-2.284
231,7/9/2023 9:47:16 AM,-43837800448.000,277.602,31.775,156.087,-7.716,-7.320,-7.404,-2.223
232,7/9/2023 9:47:17 AM,-43773280256.000,279.238,31.702,156.695,-7.700,-7.060,-7.388,-2.133
233,7/9/2023 9:47:18 AM,-43754319872.000,279.976,31.746,156.799,-7.716,-6.938,-7.618,-1.936
234,7/9/2023 9:47:19 AM,-43293900800.000,281.496,31.746,157.363,-7.716,-6.724,-7.572,-1.936
235,7/9/2023 9:47:20 AM,-42865393664.000,283.080,31.622,157.831,-7.639,-6.694,-7.709,-1.755
